ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1264990;Name34990;FistName34990;2013-04-01;Ville21;Pays1;NS000034990;;+336##0434378;75;NomVoie4934990;;#1932;Ville18;Pays1;2019-07-18 01:20:56;2019-07-18 01:20:56
1242989;Name12989;FistName12989;1991-10-27;Ville17;Pays1;NS000012989;;+336##0377056;62;NomVoie512989;;#4123;Ville14;Pays2;2019-09-12 02:55:17;2019-09-12 02:55:17
1275770;Name45770;FistName45770;1980-08-06;Ville19;Pays1;NS000045770;;+336##0284495;75;NomVoie9945770;;#8373;Ville9;Pays3;2006-11-14 13:43:25;2006-11-14 13:43:25
1256317;Name26317;FistName26317;2012-04-16;Ville22;Pays3;NS000026317;;+336##0302240;41;NomVoie5926317;;#5932;Ville21;Pays2;2022-03-07 13:39:08;2022-03-07 13:39:08
1232602;Name2602;FistName2602;1960-06-25;Ville17;Pays2;NS000002602;;+336##0329938;22;NomVoie512602;;#8372;Ville15;Pays2;1998-02-04 08:20:27;1998-02-04 08:20:27
1238163;Name8163;FistName8163;1948-11-08;Ville4;Pays2;NS000008163;;+336##0941668;77;NomVoie938163;;#4131;Ville20;Pays1;2016-08-05 05:14:53;2016-08-05 05:14:53
1270680;Name40680;FistName40680;2017-08-18;Ville13;Pays2;NS000040680;;+336##0242007;83;NomVoie7540680;;#6564;Ville14;Pays3;2006-02-23 17:33:16;2006-02-23 17:33:16
1268974;Name38974;FistName38974;2014-06-06;Ville6;Pays1;NS000038974;;+336##0204456;54;NomVoie6338974;;#2245;Ville13;Pays2;2001-03-11 18:42:33;2001-03-11 18:42:33
1267806;Name37806;FistName37806;1949-04-20;Ville6;Pays2;NS000037806;;+336##0397366;46;NomVoie9837806;;#8286;Ville17;Pays3;2014-10-15 07:36:10;2014-10-15 07:36:10
1267596;Name37596;FistName37596;1960-09-18;Ville23;Pays2;NS000037596;;+336##0972578;67;NomVoie9137596;;#5370;Ville16;Pays1;2005-06-11 17:22:36;2005-06-11 17:22:36
1245049;Name15049;FistName15049;1993-03-22;Ville11;Pays3;NS000015049;;+336##0546067;71;NomVoie1815049;;#0213;Ville6;Pays2;2010-07-21 02:12:19;2010-07-21 02:12:19
1257658;Name27658;FistName27658;2014-08-20;Ville20;Pays3;NS000027658;;+336##0811175;83;NomVoie8427658;;#0977;Ville12;Pays3;2022-03-02 17:16:35;2022-03-02 17:16:35
1261073;Name31073;FistName31073;2010-01-14;Ville6;Pays1;NS000031073;;+336##0522265;30;NomVoie8931073;;#0187;Ville17;Pays3;2023-02-22 12:30:53;2023-02-22 12:30:53
1239276;Name9276;FistName9276;1945-04-03;Ville8;Pays2;NS000009276;;+336##0157354;43;NomVoie39276;;#1162;Ville21;Pays2;2005-04-01 10:11:05;2005-04-01 10:11:05
1269363;Name39363;FistName39363;1956-02-03;Ville16;Pays2;NS000039363;;+336##0752686;3;NomVoie9439363;;#4219;Ville19;Pays5;2017-09-03 01:43:24;2017-09-03 01:43:24
1262180;Name32180;FistName32180;1998-03-21;Ville23;Pays2;NS000032180;;+336##0711567;16;NomVoie6332180;;#1789;Ville12;Pays1;2012-11-21 07:58:29;2012-11-21 07:58:29
1246857;Name16857;FistName16857;1974-11-22;Ville23;Pays3;NS000016857;;+336##0053224;16;NomVoie3516857;;#7264;Ville6;Pays3;1999-04-01 21:47:46;1999-04-01 21:47:46
1279902;Name49902;FistName49902;1965-07-06;Ville1;Pays1;NS000049902;;+336##0719834;95;NomVoie4049902;;#0202;Ville14;Pays3;1997-09-12 18:05:54;1997-09-12 18:05:54
1271935;Name41935;FistName41935;1977-02-18;Ville8;Pays2;NS000041935;;+336##0750606;80;NomVoie4941935;;#7155;Ville18;Pays2;2014-05-09 05:29:02;2014-05-09 05:29:02
1237308;Name7308;FistName7308;1978-11-24;Ville4;Pays2;NS000007308;;+336##0425713;83;NomVoie67308;;#0562;Ville20;Pays1;2012-07-16 17:30:10;2012-07-16 17:30:10
1269942;Name39942;FistName39942;1991-01-18;Ville18;Pays1;NS000039942;;+336##0719070;65;NomVoie239942;;#3355;Ville22;Pays1;2014-01-21 02:24:14;2014-01-21 02:24:14
1275939;Name45939;FistName45939;2017-03-26;Ville7;Pays2;NS000045939;;+336##0793339;76;NomVoie345939;;#9400;Ville21;Pays4;2004-03-04 19:36:23;2004-03-04 19:36:23
1230639;Name639;FistName639;1952-01-26;Ville20;Pays1;NS000000639;;+336##0379360;89;NomVoie67639;;#0705;Ville6;Pays1;1997-05-03 14:53:15;1997-05-03 14:53:15
1251983;Name21983;FistName21983;1976-11-05;Ville14;Pays3;NS000021983;;+336##0017050;13;NomVoie7021983;;#2936;Ville8;Pays1;2021-11-08 12:08:34;2021-11-08 12:08:34
1272762;Name42762;FistName42762;1993-04-14;Ville15;Pays2;NS000042762;;+336##0647952;2;NomVoie4142762;;#7553;Ville4;Pays1;2022-11-10 22:40:42;2022-11-10 22:40:42
1249585;Name19585;FistName19585;2015-11-11;Ville5;Pays2;NS000019585;;+336##0250919;70;NomVoie5019585;;#2864;Ville9;Pays2;2022-06-06 19:07:04;2022-06-06 19:07:04
1263435;Name33435;FistName33435;1938-06-01;Ville2;Pays1;NS000033435;;+336##0209112;65;NomVoie5733435;;#4365;Ville21;Pays1;2015-10-05 18:43:13;2015-10-05 18:43:13
1250397;Name20397;FistName20397;1988-03-08;Ville4;Pays3;NS000020397;;+336##0758364;77;NomVoie5120397;;#1995;Ville24;Pays2;2014-05-14 20:30:18;2014-05-14 20:30:18
1234776;Name4776;FistName4776;1975-09-06;Ville24;Pays1;;;+336##0041844;61;NomVoie144776;;#3824;Ville3;Pays2;2008-02-05 06:29:46;2008-02-05 06:29:46
1232869;Name2869;FistName2869;1936-02-03;Ville10;Pays2;NS000002869;;+336##0040535;72;NomVoie942869;;#2968;Ville15;Pays1;2022-02-08 21:06:10;2022-02-08 21:06:10
1270181;Name40181;FistName40181;1949-11-04;Ville5;Pays3;NS000040181;;+336##0717564;54;NomVoie4440181;;#0108;Ville14;Pays1;2023-10-14 02:03:34;2023-10-14 02:03:34
1267364;Name37364;FistName37364;2012-02-01;Ville16;Pays2;NS000037364;;+336##0059332;33;NomVoie3437364;;#3631;Ville19;Pays1;1998-11-22 08:43:30;1998-11-22 08:43:30
1260724;Name30724;FistName30724;1994-01-17;Ville8;Pays2;NS000030724;;+336##0255045;49;NomVoie9730724;;#9215;Ville13;Pays2;2006-08-19 15:59:47;2006-08-19 15:59:47
1273237;Name43237;FistName43237;1947-06-04;Ville23;Pays2;NS000043237;;+336##0177735;22;NomVoie6543237;;#8187;Ville20;Pays3;2007-08-11 05:51:06;2007-08-11 05:51:06
1235940;Name5940;FistName5940;1975-08-25;Ville13;Pays1;NS000005940;;+336##0659332;95;NomVoie445940;;#6404;Ville10;Pays1;2021-08-06 15:42:02;2021-08-06 15:42:02
1234678;Name4678;FistName4678;1955-03-24;Ville14;Pays2;NS000004678;;+336##0940698;58;NomVoie344678;;#1342;Ville17;Pays4;2011-07-23 17:25:52;2011-07-23 17:25:52
1248158;Name18158;FistName18158;1939-10-22;Ville3;Pays2;NS000018158;;+336##0273711;82;NomVoie1718158;;#7692;Ville4;Pays1;2001-01-08 10:29:40;2001-01-08 10:29:40
1250637;Name20637;FistName20637;2014-09-13;Ville23;Pays3;NS000020637;;+336##0898376;1;NomVoie9920637;;#5964;Ville6;Pays2;2006-06-21 05:42:20;2006-06-21 05:42:20
1256604;Name26604;FistName26604;2010-05-18;Ville5;Pays1;NS000026604;;+336##0131487;21;NomVoie4926604;;#3242;Ville16;Pays1;2012-09-27 03:55:16;2012-09-27 03:55:16
1277477;Name47477;FistName47477;1940-04-01;Ville19;Pays4;NS000047477;;+336##0680333;44;NomVoie6747477;;#9920;Ville20;Pays1;2003-06-09 15:05:18;2003-06-09 15:05:18
1267074;Name37074;FistName37074;1946-04-11;Ville13;Pays1;NS000037074;;+336##0930224;97;NomVoie4037074;;#5610;Ville7;Pays1;2020-04-26 20:56:55;2020-04-26 20:56:55
1256050;Name26050;FistName26050;1964-08-24;Ville12;Pays1;NS000026050;;+336##0171712;2;NomVoie1226050;;#4909;Ville12;Pays1;2009-09-26 10:37:16;2009-09-26 10:37:16
1244708;Name14708;FistName14708;1962-03-09;Ville3;Pays4;NS000014708;;+336##0197536;31;NomVoie1414708;;#5752;Ville17;Pays2;2003-10-04 20:27:36;2003-10-04 20:27:36
1268717;Name38717;FistName38717;2010-09-10;Ville10;Pays2;NS000038717;;+336##0718516;93;NomVoie938717;;#2434;Ville12;Pays2;2011-01-14 17:31:43;2011-01-14 17:31:43
1272787;Name42787;FistName42787;1999-05-20;Ville8;Pays1;NS000042787;;+336##0471359;5;NomVoie9842787;;#1570;Ville22;Pays2;2010-08-25 17:06:15;2010-08-25 17:06:15
1239219;Name9219;FistName9219;1987-05-01;Ville6;Pays1;NS000009219;;+336##0606957;31;NomVoie399219;;#9928;Ville19;Pays2;2005-01-12 23:37:14;2005-01-12 23:37:14
1251029;Name21029;FistName21029;1965-06-09;Ville22;Pays1;NS000021029;;+336##0500430;8;NomVoie3521029;;#4272;Ville3;Pays2;1998-08-11 18:50:30;1998-08-11 18:50:30
1269702;Name39702;FistName39702;1943-06-13;Ville16;Pays2;NS000039702;;+336##0342229;47;NomVoie3039702;;#8554;Ville7;Pays3;2001-05-08 04:07:21;2001-05-08 04:07:21
1233224;Name3224;FistName3224;1980-05-03;Ville2;Pays1;NS000003224;;+336##0982786;48;NomVoie953224;;#3480;Ville2;Pays2;2005-01-19 04:37:26;2005-01-19 04:37:26
1239956;Name9956;FistName9956;1956-09-14;Ville18;Pays2;NS000009956;;+336##0781658;79;NomVoie489956;;#2709;Ville13;Pays3;2008-07-06 03:46:10;2008-07-06 03:46:10
1234947;Name4947;FistName4947;1952-03-15;Ville9;Pays2;NS000004947;;+336##0196407;64;NomVoie684947;;#9655;Ville1;Pays2;2004-10-09 09:46:32;2004-10-09 09:46:32
1268112;Name38112;FistName38112;2009-04-22;Ville13;Pays2;NS000038112;;+336##0918323;95;NomVoie8438112;;#6540;Ville8;Pays3;2004-03-03 05:44:21;2004-03-03 05:44:21
1231494;Name1494;FistName1494;1974-07-03;Ville24;Pays3;NS000001494;;+336##0497780;83;NomVoie951494;;#7809;Ville14;Pays1;2012-03-23 14:03:49;2012-03-23 14:03:49
1271706;Name41706;FistName41706;2009-09-15;Ville12;Pays2;NS000041706;;+336##0261427;50;NomVoie741706;;#2295;Ville13;Pays2;2004-05-20 08:30:21;2004-05-20 08:30:21
1233806;Name3806;FistName3806;1941-06-17;Ville21;Pays3;NS000003806;;+336##0651667;44;NomVoie913806;;#1077;Ville3;Pays1;2006-03-19 18:31:42;2006-03-19 18:31:42
1269029;Name39029;FistName39029;1973-04-17;Ville12;Pays1;NS000039029;;+336##0743666;28;NomVoie8639029;;#2125;Ville13;Pays3;2019-11-06 21:48:11;2019-11-06 21:48:11
1253168;Name23168;FistName23168;1948-01-26;Ville10;Pays2;NS000023168;;+336##0536427;11;NomVoie2723168;;#4650;Ville13;Pays1;2005-04-22 08:42:18;2005-04-22 08:42:18
1240548;Name10548;FistName10548;1952-02-22;Ville16;Pays1;NS000010548;;+336##0301394;35;NomVoie7110548;;#6124;Ville23;Pays3;1998-08-13 09:16:36;1998-08-13 09:16:36
1262588;Name32588;FistName32588;1946-05-16;Ville2;Pays2;NS000032588;;+336##0647307;96;NomVoie2832588;;#0187;Ville7;Pays1;2011-11-06 13:44:56;2011-11-06 13:44:56
1262016;Name32016;FistName32016;2004-05-03;Ville1;Pays1;NS000032016;;+336##0770401;14;NomVoie2832016;;#1975;Ville19;Pays3;2004-10-26 23:08:19;2004-10-26 23:08:19
1233574;Name3574;FistName3574;1961-02-27;Ville22;Pays3;NS000003574;;+336##0101179;27;NomVoie663574;;#9848;Ville5;Pays2;2021-08-02 10:44:02;2021-08-02 10:44:02
1248540;Name18540;FistName18540;1946-07-06;Ville17;Pays2;NS000018540;;+336##0851439;65;NomVoie4118540;;#1558;Ville17;Pays2;2015-02-05 04:37:20;2015-02-05 04:37:20
1279538;Name49538;FistName49538;1985-05-17;Ville21;Pays2;NS000049538;;+336##0228060;37;NomVoie1349538;;#3260;Ville1;Pays2;2018-03-10 09:03:19;2018-03-10 09:03:19
1261928;Name31928;FistName31928;1993-01-04;Ville11;Pays2;NS000031928;;+336##0129753;57;NomVoie6731928;;#1041;Ville1;Pays1;2013-01-14 22:48:03;2013-01-14 22:48:03
1244108;Name14108;FistName14108;1956-09-21;Ville9;Pays2;NS000014108;;+336##0555797;89;NomVoie9314108;;#3546;Ville12;Pays2;2021-07-02 15:35:33;2021-07-02 15:35:33
1231256;Name1256;FistName1256;1978-07-08;Ville2;Pays3;NS000001256;;+336##0730052;48;NomVoie981256;;#3745;Ville10;Pays1;2005-06-05 14:14:59;2005-06-05 14:14:59
1258528;Name28528;FistName28528;1991-01-19;Ville7;Pays3;NS000028528;;+336##0679478;27;NomVoie6528528;;#3001;Ville2;Pays4;2014-04-04 03:56:06;2014-04-04 03:56:06
1253718;Name23718;FistName23718;1989-09-14;Ville18;Pays1;NS000023718;;+336##0918272;86;NomVoie5523718;;#1051;Ville17;Pays1;2021-03-13 19:02:10;2021-03-13 19:02:10
1255001;Name25001;FistName25001;1970-05-21;Ville7;Pays1;NS000025001;;+336##0945921;63;NomVoie4025001;;#3825;Ville3;Pays1;2001-10-22 04:02:12;2001-10-22 04:02:12
1240117;Name10117;FistName10117;1938-07-16;Ville20;Pays2;NS000010117;;+336##0000150;27;NomVoie5310117;;#0393;Ville9;Pays3;2004-07-25 06:36:17;2004-07-25 06:36:17
1241107;Name11107;FistName11107;2010-09-16;Ville9;Pays2;NS000011107;;+336##0230848;27;NomVoie811107;;#4372;Ville16;Pays1;2009-01-20 02:55:27;2009-01-20 02:55:27
1258826;Name28826;FistName28826;1957-09-07;Ville18;Pays1;NS000028826;;+336##0256311;31;NomVoie3128826;;#7939;Ville6;Pays2;1997-07-06 21:06:24;1997-07-06 21:06:24
1237006;Name7006;FistName7006;1942-07-19;Ville6;Pays1;NS000007006;;+336##0425565;36;NomVoie417006;;#0825;Ville10;Pays3;2000-03-25 16:12:15;2000-03-25 16:12:15
1279951;Name49951;FistName49951;1992-04-22;Ville13;Pays2;NS000049951;;+336##0960741;90;NomVoie2249951;;#2301;Ville13;Pays2;1997-11-06 14:35:30;1997-11-06 14:35:30
1235475;Name5475;FistName5475;1952-02-07;Ville11;Pays2;NS000005475;;+336##0675804;22;NomVoie295475;;#6499;Ville6;Pays1;2020-07-15 17:03:48;2020-07-15 17:03:48
1233217;Name3217;FistName3217;2016-07-01;Ville7;Pays3;NS000003217;;+336##0995711;63;NomVoie723217;;#6387;Ville18;Pays1;1998-11-19 15:30:56;1998-11-19 15:30:56
1263017;Name33017;FistName33017;1983-09-02;Ville14;Pays3;NS000033017;;+336##0050312;65;NomVoie4333017;;#2368;Ville15;Pays2;2013-03-22 09:06:56;2013-03-22 09:06:56
1264803;Name34803;FistName34803;1963-10-06;Ville17;Pays2;NS000034803;;+336##0154773;84;NomVoie2234803;;#4910;Ville4;Pays3;2000-09-02 18:54:28;2000-09-02 18:54:28
1242964;Name12964;FistName12964;2006-07-07;Ville14;Pays1;NS000012964;;+336##0663918;63;NomVoie3112964;;#9679;Ville5;Pays1;2022-02-16 17:19:41;2022-02-16 17:19:41
1246276;Name16276;FistName16276;1978-10-27;Ville17;Pays2;NS000016276;;+336##0946238;5;NomVoie4416276;;#7147;Ville2;Pays1;2011-04-03 21:43:55;2011-04-03 21:43:55
1256183;Name26183;FistName26183;1989-02-13;Ville1;Pays1;NS000026183;;+336##0837154;28;NomVoie2626183;;#4960;Ville23;Pays1;2023-04-20 09:40:18;2023-04-20 09:40:18
1241547;Name11547;FistName11547;2010-11-17;Ville11;Pays3;NS000011547;;+336##0397738;96;NomVoie8511547;;#8179;Ville25;Pays3;2010-03-05 14:57:36;2010-03-05 14:57:36
1274333;Name44333;FistName44333;1991-08-21;Ville22;Pays3;NS000044333;;+336##0594545;95;NomVoie5344333;;#9318;Ville17;Pays3;2022-05-07 20:33:56;2022-05-07 20:33:56
1231891;Name1891;FistName1891;1932-10-27;Ville17;Pays1;NS000001891;;+336##0642671;32;NomVoie191891;;#7980;Ville3;Pays2;2022-11-19 02:23:57;2022-11-19 02:23:57
1233111;Name3111;FistName3111;1967-11-09;Ville19;Pays2;NS000003111;;+336##0950098;89;NomVoie773111;;#1611;Ville8;Pays2;2015-02-17 06:43:59;2015-02-17 06:43:59
1264570;Name34570;FistName34570;1957-01-06;Ville6;Pays3;NS000034570;;+336##0306978;6;NomVoie9934570;;#2465;Ville21;Pays1;1998-07-19 14:22:39;1998-07-19 14:22:39
1257977;Name27977;FistName27977;1992-05-19;Ville9;Pays4;NS000027977;;+336##0722090;84;NomVoie9127977;;#2850;Ville21;Pays1;1999-07-21 14:47:59;1999-07-21 14:47:59
1238349;Name8349;FistName8349;1965-07-18;Ville22;Pays1;NS000008349;;+336##0566553;26;NomVoie478349;;#7845;Ville21;Pays1;1997-02-03 23:42:26;1997-02-03 23:42:26
1231063;Name1063;FistName1063;1943-10-20;Ville15;Pays1;NS000001063;;+336##0600932;47;NomVoie461063;;#2189;Ville4;Pays1;1999-11-10 12:29:43;1999-11-10 12:29:43
1263537;Name33537;FistName33537;1970-01-07;Ville3;Pays1;NS000033537;;+336##0585565;24;NomVoie9133537;;#0618;Ville18;Pays3;2020-07-24 05:31:50;2020-07-24 05:31:50
1252802;Name22802;FistName22802;1962-06-18;Ville25;Pays2;NS000022802;;+336##0206145;83;NomVoie8222802;;#4745;Ville11;Pays1;2023-09-13 16:16:24;2023-09-13 16:16:24
1276882;Name46882;FistName46882;1945-06-14;Ville12;Pays2;NS000046882;;+336##0450714;8;NomVoie4446882;;#7705;Ville20;Pays4;2001-10-08 01:56:10;2001-10-08 01:56:10
1257154;Name27154;FistName27154;1932-08-06;Ville19;Pays4;NS000027154;;+336##0148098;29;NomVoie9527154;;#5598;Ville10;Pays1;2008-09-07 20:43:04;2008-09-07 20:43:04
1234105;Name4105;FistName4105;1971-09-22;Ville14;Pays1;NS000004105;;+336##0880004;28;NomVoie484105;;#5917;Ville19;Pays2;2009-04-05 07:45:31;2009-04-05 07:45:31
1268636;Name38636;FistName38636;1947-11-26;Ville22;Pays2;NS000038636;;+336##0915200;55;NomVoie038636;;#9675;Ville5;Pays2;2020-08-16 11:35:22;2020-08-16 11:35:22
1256570;Name26570;FistName26570;2012-06-04;Ville23;Pays4;NS000026570;;+336##0696355;25;NomVoie6826570;;#6788;Ville8;Pays1;1997-01-12 14:03:01;1997-01-12 14:03:01
1268704;Name38704;FistName38704;1932-06-20;Ville9;Pays1;NS000038704;;+336##0152956;17;NomVoie9538704;;#8023;Ville25;Pays1;2020-03-11 19:36:22;2020-03-11 19:36:22
1269383;Name39383;FistName39383;1930-06-25;Ville20;Pays2;NS000039383;;+336##0781175;31;NomVoie739383;;#7081;Ville20;Pays2;2015-07-23 05:16:48;2015-07-23 05:16:48
1261659;Name31659;FistName31659;1952-09-18;Ville18;Pays2;NS000031659;;+336##0769695;17;NomVoie7731659;;#6790;Ville8;Pays2;2023-08-24 05:53:31;2023-08-24 05:53:31
1245256;Name15256;FistName15256;1970-04-26;Ville15;Pays1;NS000015256;;+336##0079263;94;NomVoie8215256;;#1304;Ville24;Pays2;2016-11-27 20:30:53;2016-11-27 20:30:53
1246517;Name16517;FistName16517;1975-11-22;Ville19;Pays1;NS000016517;;+336##0394924;42;NomVoie3716517;;#8667;Ville18;Pays1;1999-08-22 19:05:28;1999-08-22 19:05:28
1268726;Name38726;FistName38726;1940-10-15;Ville11;Pays4;NS000038726;;+336##0134147;75;NomVoie1938726;;#5456;Ville22;Pays1;2003-09-04 10:13:44;2003-09-04 10:13:44
1232786;Name2786;FistName2786;2006-09-21;Ville7;Pays2;NS000002786;;+336##0472798;0;NomVoie92786;;#3192;Ville15;Pays2;2018-04-17 03:01:54;2018-04-17 03:01:54
1253916;Name23916;FistName23916;1933-11-16;Ville10;Pays2;NS000023916;;+336##0930801;90;NomVoie3723916;;#3919;Ville14;Pays1;2000-04-26 02:36:41;2000-04-26 02:36:41
1255657;Name25657;FistName25657;2001-11-15;Ville4;Pays3;NS000025657;;+336##0575081;59;NomVoie3425657;;#0125;Ville7;Pays3;1997-11-08 01:28:21;1997-11-08 01:28:21
1269623;Name39623;FistName39623;1985-04-09;Ville6;Pays2;NS000039623;;+336##0310853;48;NomVoie7139623;;#4305;Ville18;Pays2;2016-07-14 11:38:06;2016-07-14 11:38:06
1243415;Name13415;FistName13415;2001-07-16;Ville5;Pays2;NS000013415;;+336##0782848;27;NomVoie8613415;;#5543;Ville6;Pays1;2010-04-14 03:17:36;2010-04-14 03:17:36
1254024;Name24024;FistName24024;1963-05-24;Ville6;Pays3;NS000024024;;+336##0976153;78;NomVoie2024024;;#1987;Ville14;Pays2;2002-01-27 22:43:35;2002-01-27 22:43:35
1234673;Name4673;FistName4673;1972-01-14;Ville17;Pays3;NS000004673;;+336##0498454;53;NomVoie864673;;#8834;Ville23;Pays3;2006-01-19 09:31:56;2006-01-19 09:31:56
1243143;Name13143;FistName13143;1940-08-24;Ville10;Pays2;NS000013143;;+336##0902876;2;NomVoie9313143;;#6950;Ville14;Pays3;2006-04-27 03:02:20;2006-04-27 03:02:20
1239283;Name9283;FistName9283;1956-02-09;Ville13;Pays2;NS000009283;;+336##0426225;86;NomVoie929283;;#0176;Ville22;Pays3;2000-04-14 17:48:34;2000-04-14 17:48:34
1234439;Name4439;FistName4439;1987-08-24;Ville24;Pays2;NS000004439;;+336##0874431;11;NomVoie244439;;#5315;Ville21;Pays3;2021-08-22 08:15:15;2021-08-22 08:15:15
1252624;Name22624;FistName22624;1960-01-25;Ville1;Pays2;NS000022624;;+336##0254577;50;NomVoie3822624;;#4051;Ville13;Pays3;1998-06-12 05:30:59;1998-06-12 05:30:59
1263218;Name33218;FistName33218;1957-05-04;Ville17;Pays1;NS000033218;;+336##0910166;67;NomVoie8633218;;#3206;Ville5;Pays1;2019-01-26 02:36:11;2019-01-26 02:36:11
1268802;Name38802;FistName38802;1940-11-05;Ville11;Pays1;NS000038802;;+336##0914198;9;NomVoie8938802;;#7045;Ville7;Pays1;2020-06-05 23:33:45;2020-06-05 23:33:45
1259918;Name29918;FistName29918;1984-06-16;Ville4;Pays1;NS000029918;;+336##0969912;58;NomVoie6329918;;#1738;Ville11;Pays3;2013-11-21 20:42:07;2013-11-21 20:42:07
1245329;Name15329;FistName15329;1943-05-04;Ville12;Pays1;NS000015329;;+336##0343142;70;NomVoie4215329;;#7063;Ville7;Pays2;2012-09-01 13:46:45;2012-09-01 13:46:45
1234397;Name4397;FistName4397;1942-07-16;Ville10;Pays3;NS000004397;;+336##0660243;27;NomVoie614397;;#4717;Ville22;Pays3;2009-07-27 16:22:19;2009-07-27 16:22:19
1232282;Name2282;FistName2282;1966-02-18;Ville15;Pays3;NS000002282;;+336##0576867;45;NomVoie582282;;#5315;Ville23;Pays2;2017-08-05 20:29:10;2017-08-05 20:29:10
1246606;Name16606;FistName16606;1938-04-19;Ville15;Pays2;NS000016606;;+336##0661689;2;NomVoie8216606;;#7726;Ville8;Pays1;2007-02-08 17:51:21;2007-02-08 17:51:21
1240789;Name10789;FistName10789;2002-08-04;Ville21;Pays1;NS000010789;;+336##0638275;2;NomVoie6310789;;#7933;Ville7;Pays1;2010-10-10 01:39:10;2010-10-10 01:39:10
1245682;Name15682;FistName15682;1967-04-05;Ville5;Pays1;NS000015682;;+336##0820757;87;NomVoie7615682;;#1670;Ville8;Pays2;2015-04-18 07:16:39;2015-04-18 07:16:39
1230208;Name208;FistName208;1943-06-06;Ville15;Pays2;NS000000208;;+336##0108403;52;NomVoie63208;;#6405;Ville18;Pays3;2018-07-26 18:38:24;2018-07-26 18:38:24
1253526;Name23526;FistName23526;2000-02-17;Ville9;Pays4;NS000023526;;+336##0355916;51;NomVoie8023526;;#0214;Ville14;Pays2;2020-01-13 23:35:51;2020-01-13 23:35:51
1270522;Name40522;FistName40522;1963-01-05;Ville10;Pays3;;;+336##0627351;10;NomVoie6640522;;#0156;Ville23;Pays1;2010-04-04 12:33:46;2010-04-04 12:33:46
1242674;Name12674;FistName12674;1938-05-05;Ville5;Pays1;NS000012674;;+336##0926481;41;NomVoie7212674;;#3076;Ville24;Pays1;2023-01-03 08:25:02;2023-01-03 08:25:02
1240443;Name10443;FistName10443;2013-06-07;Ville24;Pays4;NS000010443;;+336##0369124;48;NomVoie6910443;;#1694;Ville16;Pays2;2004-09-19 03:37:53;2004-09-19 03:37:53
1264169;Name34169;FistName34169;1936-10-20;Ville3;Pays1;NS000034169;;+336##0752536;65;NomVoie2434169;;#0188;Ville9;Pays1;1998-01-12 10:03:24;1998-01-12 10:03:24
1260932;Name30932;FistName30932;1996-02-02;Ville20;Pays2;NS000030932;;+336##0528409;19;NomVoie4730932;;#9930;Ville13;Pays4;1999-08-09 23:33:20;1999-08-09 23:33:20
1278990;Name48990;FistName48990;1952-04-27;Ville25;Pays2;NS000048990;;+336##0100142;19;NomVoie8448990;;#9004;Ville23;Pays4;2015-06-01 17:16:28;2015-06-01 17:16:28
