ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1262630;Name32630;FistName32630;1941-10-08;Ville20;Pays3;NS000032630;;+336##0819654;78;NomVoie6832630;;#0075;Ville16;Pays1;2014-08-01 04:04:26;2014-08-01 04:04:26
1241991;Name11991;FistName11991;2008-08-13;Ville15;Pays2;NS000011991;;+336##0478614;88;NomVoie8511991;;#0418;Ville16;Pays2;2022-05-26 13:32:08;2022-05-26 13:32:08
1231188;Name1188;FistName1188;1937-06-23;Ville12;Pays1;NS000001188;;+336##0270243;66;NomVoie481188;;#4116;Ville8;Pays2;2020-09-25 02:13:38;2020-09-25 02:13:38
1259476;Name29476;FistName29476;1935-11-23;Ville1;Pays1;NS000029476;;+336##0991074;38;NomVoie2229476;;#3978;Ville2;Pays1;2001-03-07 04:06:16;2001-03-07 04:06:16
1265898;Name35898;FistName35898;1968-11-01;Ville2;Pays4;NS000035898;;+336##0776271;14;NomVoie5435898;;#4376;Ville8;Pays1;2013-11-08 23:24:18;2013-11-08 23:24:18
1267246;Name37246;FistName37246;1984-05-01;Ville4;Pays1;NS000037246;;+336##0133732;79;NomVoie8437246;;#1742;Ville4;Pays1;2019-02-24 07:11:22;2019-02-24 07:11:22
1273544;Name43544;FistName43544;2003-10-14;Ville19;Pays2;NS000043544;;+336##0905538;6;NomVoie4043544;;#6952;Ville13;Pays2;2011-08-27 23:11:12;2011-08-27 23:11:12
1243218;Name13218;FistName13218;1954-10-08;Ville3;Pays3;NS000013218;;+336##0355934;14;NomVoie4513218;;#4800;Ville23;Pays1;2001-01-12 23:57:09;2001-01-12 23:57:09
1250129;Name20129;FistName20129;2017-01-10;Ville18;Pays2;NS000020129;;+336##0807920;34;NomVoie3120129;;#1108;Ville20;Pays3;2017-07-13 02:33:52;2017-07-13 02:33:52
1235871;Name5871;FistName5871;1946-04-03;Ville3;Pays2;NS000005871;;+336##0494271;79;NomVoie115871;;#3436;Ville12;Pays2;2017-04-18 09:37:38;2017-04-18 09:37:38
1256607;Name26607;FistName26607;1968-07-12;Ville5;Pays2;NS000026607;;+336##0658054;88;NomVoie6726607;;#6417;Ville7;Pays5;2003-07-20 17:57:21;2003-07-20 17:57:21
1243859;Name13859;FistName13859;1992-06-11;Ville20;Pays2;NS000013859;;+336##0760299;54;NomVoie8813859;;#5893;Ville3;Pays1;2000-02-21 06:33:25;2000-02-21 06:33:25
1260768;Name30768;FistName30768;1934-01-18;Ville11;Pays1;NS000030768;;+336##0482447;31;NomVoie8130768;;#6240;Ville18;Pays2;2009-02-07 15:11:52;2009-02-07 15:11:52
1251158;Name21158;FistName21158;1970-03-06;Ville4;Pays1;NS000021158;;+336##0882953;38;NomVoie721158;;#2186;Ville17;Pays1;2015-05-01 19:16:43;2015-05-01 19:16:43
1266287;Name36287;FistName36287;1963-07-10;Ville2;Pays3;NS000036287;;+336##0598048;79;NomVoie9736287;;#3834;Ville16;Pays2;2009-05-01 17:35:02;2009-05-01 17:35:02
1268487;Name38487;FistName38487;1934-01-17;Ville25;Pays3;NS000038487;;+336##0868574;24;NomVoie438487;;#6244;Ville9;Pays1;2012-05-02 22:20:30;2012-05-02 22:20:30
1275824;Name45824;FistName45824;1956-09-13;Ville16;Pays2;NS000045824;;+336##0407945;37;NomVoie3545824;;#8634;Ville14;Pays2;2010-03-20 05:49:21;2010-03-20 05:49:21
1274459;Name44459;FistName44459;1966-08-08;Ville20;Pays3;NS000044459;;+336##0887670;20;NomVoie8144459;;#8891;Ville10;Pays2;1997-09-11 02:48:32;1997-09-11 02:48:32
1258713;Name28713;FistName28713;1930-07-04;Ville21;Pays1;NS000028713;;+336##0210036;30;NomVoie2028713;;#0356;Ville11;Pays2;1998-10-10 16:14:11;1998-10-10 16:14:11
1257853;Name27853;FistName27853;1936-07-16;Ville3;Pays1;NS000027853;;+336##0938956;43;NomVoie4127853;;#3765;Ville2;Pays1;2018-02-08 01:50:52;2018-02-08 01:50:52
1273456;Name43456;FistName43456;1991-05-02;Ville23;Pays1;NS000043456;;+336##0503539;6;NomVoie2643456;;#5194;Ville18;Pays1;2021-09-18 11:24:09;2021-09-18 11:24:09
1262711;Name32711;FistName32711;2002-05-01;Ville9;Pays1;NS000032711;;+336##0836360;55;NomVoie7832711;;#0056;Ville3;Pays2;2018-11-23 11:55:27;2018-11-23 11:55:27
1257074;Name27074;FistName27074;1998-11-22;Ville10;Pays4;NS000027074;;+336##0891152;90;NomVoie4327074;;#5116;Ville10;Pays3;2004-08-23 05:27:40;2004-08-23 05:27:40
1265920;Name35920;FistName35920;1949-05-05;Ville2;Pays2;NS000035920;;+336##0400490;66;NomVoie2235920;;#1526;Ville19;Pays2;2020-07-04 19:15:07;2020-07-04 19:15:07
1237684;Name7684;FistName7684;1964-01-13;Ville3;Pays1;NS000007684;;+336##0616707;38;NomVoie77684;;#8935;Ville3;Pays1;2001-04-19 01:14:24;2001-04-19 01:14:24
1247149;Name17149;FistName17149;2008-06-06;Ville11;Pays2;NS000017149;;+336##0259090;57;NomVoie9517149;;#9021;Ville21;Pays4;2001-11-15 05:01:02;2001-11-15 05:01:02
1234883;Name4883;FistName4883;1939-04-27;Ville21;Pays2;NS000004883;;+336##0439385;71;NomVoie844883;;#0517;Ville25;Pays2;2022-11-02 04:52:08;2022-11-02 04:52:08
1244368;Name14368;FistName14368;1975-10-07;Ville13;Pays2;NS000014368;;+336##0199392;98;NomVoie4714368;;#7404;Ville7;Pays1;2020-10-02 16:25:02;2020-10-02 16:25:02
1271344;Name41344;FistName41344;1992-03-26;Ville19;Pays2;NS000041344;;+336##0245107;69;NomVoie7741344;;#9029;Ville10;Pays1;2006-04-02 04:18:31;2006-04-02 04:18:31
1233054;Name3054;FistName3054;1972-09-09;Ville22;Pays1;NS000003054;;+336##0240538;65;NomVoie883054;;#2148;Ville9;Pays3;2013-05-23 01:02:34;2013-05-23 01:02:34
1242210;Name12210;FistName12210;1949-01-27;Ville20;Pays2;NS000012210;;+336##0376915;71;NomVoie7312210;;#1596;Ville12;Pays3;2013-02-25 20:23:27;2013-02-25 20:23:27
1272196;Name42196;FistName42196;1953-01-01;Ville9;Pays1;NS000042196;;+336##0467224;97;NomVoie6342196;;#4704;Ville4;Pays1;2000-02-16 13:02:34;2000-02-16 13:02:34
1244520;Name14520;FistName14520;1992-11-17;Ville2;Pays1;NS000014520;;+336##0711688;46;NomVoie1514520;;#5231;Ville24;Pays3;1997-10-15 19:22:40;1997-10-15 19:22:40
1275604;Name45604;FistName45604;2001-03-22;Ville24;Pays3;NS000045604;;+336##0443820;58;NomVoie945604;;#6878;Ville16;Pays1;2002-02-18 17:37:15;2002-02-18 17:37:15
1260248;Name30248;FistName30248;1990-08-24;Ville21;Pays1;NS000030248;;+336##0642557;74;NomVoie9530248;;#0036;Ville15;Pays1;1998-03-16 14:53:24;1998-03-16 14:53:24
1262270;Name32270;FistName32270;1938-04-19;Ville3;Pays4;NS000032270;;+336##0496182;23;NomVoie6532270;;#7128;Ville4;Pays3;2010-08-11 22:21:40;2010-08-11 22:21:40
1269608;Name39608;FistName39608;1956-09-14;Ville9;Pays2;NS000039608;;+336##0387176;91;NomVoie4039608;;#2983;Ville25;Pays3;2014-02-04 03:42:58;2014-02-04 03:42:58
1264499;Name34499;FistName34499;1982-06-25;Ville19;Pays2;NS000034499;;+336##0301840;10;NomVoie6334499;;#7089;Ville1;Pays3;2012-06-03 15:52:08;2012-06-03 15:52:08
1252681;Name22681;FistName22681;1932-11-11;Ville10;Pays3;NS000022681;;+336##0990689;69;NomVoie7122681;;#3657;Ville21;Pays1;2022-10-06 15:51:38;2022-10-06 15:51:38
1234180;Name4180;FistName4180;1937-08-05;Ville2;Pays1;NS000004180;;+336##0015355;74;NomVoie894180;;#1919;Ville21;Pays2;2015-01-01 04:25:49;2015-01-01 04:25:49
1269084;Name39084;FistName39084;1976-03-26;Ville9;Pays2;NS000039084;;+336##0992600;60;NomVoie2339084;;#8437;Ville5;Pays3;1998-10-01 01:14:11;1998-10-01 01:14:11
1276787;Name46787;FistName46787;1970-07-07;Ville17;Pays2;NS000046787;;+336##0529764;80;NomVoie5446787;;#9716;Ville14;Pays2;2021-09-06 10:39:47;2021-09-06 10:39:47
1264796;Name34796;FistName34796;1958-09-25;Ville24;Pays1;NS000034796;;+336##0235308;62;NomVoie4534796;;#3293;Ville19;Pays2;1999-10-23 20:24:26;1999-10-23 20:24:26
1242414;Name12414;FistName12414;1964-01-08;Ville1;Pays2;NS000012414;;+336##0022469;41;NomVoie6712414;;#7028;Ville11;Pays3;2010-08-17 18:55:17;2010-08-17 18:55:17
1238523;Name8523;FistName8523;1951-06-26;Ville17;Pays1;NS000008523;;+336##0072276;18;NomVoie168523;;#5215;Ville22;Pays3;2005-03-17 15:08:44;2005-03-17 15:08:44
1233074;Name3074;FistName3074;1986-07-18;Ville7;Pays1;NS000003074;;+336##0132944;98;NomVoie153074;;#2595;Ville25;Pays1;2005-03-12 19:58:54;2005-03-12 19:58:54
1232058;Name2058;FistName2058;1975-11-03;Ville11;Pays3;NS000002058;;+336##0336899;86;NomVoie192058;;#1231;Ville15;Pays2;2004-02-03 06:59:35;2004-02-03 06:59:35
1267313;Name37313;FistName37313;1969-10-17;Ville21;Pays2;NS000037313;;+336##0709697;47;NomVoie5837313;;#8398;Ville5;Pays1;2017-06-03 20:30:26;2017-06-03 20:30:26
1231167;Name1167;FistName1167;1941-04-11;Ville6;Pays2;NS000001167;;+336##0498563;78;NomVoie511167;;#6581;Ville4;Pays1;2012-06-25 07:01:24;2012-06-25 07:01:24
1265339;Name35339;FistName35339;1959-02-14;Ville22;Pays3;NS000035339;;+336##0272479;1;NomVoie2935339;;#5251;Ville16;Pays1;2005-11-01 07:39:51;2005-11-01 07:39:51
1250519;Name20519;FistName20519;2002-08-09;Ville23;Pays4;NS000020519;;+336##0301489;59;NomVoie8020519;;#7855;Ville19;Pays2;2002-01-13 02:39:56;2002-01-13 02:39:56
1249099;Name19099;FistName19099;1981-09-20;Ville24;Pays2;NS000019099;;+336##0438185;98;NomVoie6519099;;#8528;Ville19;Pays2;2020-07-22 06:16:42;2020-07-22 06:16:42
1264217;Name34217;FistName34217;2008-04-17;Ville2;Pays3;NS000034217;;+336##0833177;53;NomVoie2834217;;#7455;Ville24;Pays1;2010-10-22 04:35:22;2010-10-22 04:35:22
1249706;Name19706;FistName19706;1944-11-05;Ville6;Pays1;NS000019706;;+336##0497703;16;NomVoie8719706;;#0435;Ville7;Pays2;2009-08-19 11:49:05;2009-08-19 11:49:05
1276467;Name46467;FistName46467;1945-05-18;Ville20;Pays3;NS000046467;;+336##0805984;32;NomVoie4046467;;#8987;Ville4;Pays1;2013-01-11 02:07:32;2013-01-11 02:07:32
1236482;Name6482;FistName6482;1990-11-03;Ville19;Pays2;NS000006482;;+336##0799098;32;NomVoie556482;;#6182;Ville9;Pays1;2014-08-26 22:54:52;2014-08-26 22:54:52
1243833;Name13833;FistName13833;1966-04-24;Ville5;Pays3;NS000013833;;+336##0806093;87;NomVoie5013833;;#0645;Ville7;Pays1;2019-07-26 17:51:31;2019-07-26 17:51:31
1244218;Name14218;FistName14218;1945-08-12;Ville6;Pays1;NS000014218;;+336##0468944;18;NomVoie4914218;;#5248;Ville3;Pays2;2013-01-03 05:48:28;2013-01-03 05:48:28
1251406;Name21406;FistName21406;2016-01-09;Ville3;Pays3;NS000021406;;+336##0764202;24;NomVoie1421406;;#8532;Ville19;Pays1;2013-03-02 10:12:38;2013-03-02 10:12:38
1275057;Name45057;FistName45057;1967-08-27;Ville18;Pays1;NS000045057;;+336##0457859;96;NomVoie7945057;;#0276;Ville14;Pays1;2020-07-06 08:27:51;2020-07-06 08:27:51
1278375;Name48375;FistName48375;1958-10-14;Ville5;Pays2;NS000048375;;+336##0594333;83;NomVoie9748375;;#4814;Ville19;Pays2;2019-11-27 01:57:40;2019-11-27 01:57:40
1235016;Name5016;FistName5016;1958-05-22;Ville25;Pays2;;;+336##0786527;14;NomVoie545016;;#3782;Ville17;Pays1;2014-11-26 12:54:55;2014-11-26 12:54:55
1264030;Name34030;FistName34030;2008-08-21;Ville8;Pays2;NS000034030;;+336##0526098;90;NomVoie6234030;;#2148;Ville17;Pays1;2007-02-16 15:02:32;2007-02-16 15:02:32
1274981;Name44981;FistName44981;1943-05-21;Ville9;Pays1;NS000044981;;+336##0368024;56;NomVoie5744981;;#7271;Ville13;Pays3;2012-08-20 14:02:38;2012-08-20 14:02:38
1271711;Name41711;FistName41711;1977-10-11;Ville2;Pays3;NS000041711;;+336##0167864;54;NomVoie4241711;;#7135;Ville9;Pays1;2012-05-07 22:13:54;2012-05-07 22:13:54
1269969;Name39969;FistName39969;1973-03-16;Ville23;Pays1;NS000039969;;+336##0444015;12;NomVoie3339969;;#1088;Ville22;Pays3;2018-07-17 16:22:42;2018-07-17 16:22:42
1278293;Name48293;FistName48293;1946-09-16;Ville23;Pays2;NS000048293;;+336##0807655;77;NomVoie1248293;;#1504;Ville4;Pays2;2023-03-03 20:14:42;2023-03-03 20:14:42
1242798;Name12798;FistName12798;1999-08-23;Ville22;Pays2;NS000012798;;+336##0153269;77;NomVoie8112798;;#4921;Ville19;Pays2;2014-10-14 11:38:07;2014-10-14 11:38:07
1237948;Name7948;FistName7948;1944-03-26;Ville8;Pays2;NS000007948;;+336##0833181;28;NomVoie47948;;#9399;Ville10;Pays2;1998-05-14 10:54:46;1998-05-14 10:54:46
1232603;Name2603;FistName2603;1961-03-03;Ville19;Pays2;NS000002603;;+336##0534516;10;NomVoie282603;;#4102;Ville16;Pays1;2001-08-25 23:18:27;2001-08-25 23:18:27
1262647;Name32647;FistName32647;1942-08-27;Ville10;Pays1;NS000032647;;+336##0418341;14;NomVoie4832647;;#9343;Ville2;Pays2;2003-01-26 14:46:17;2003-01-26 14:46:17
1268931;Name38931;FistName38931;1961-01-17;Ville19;Pays2;NS000038931;;+336##0657516;51;NomVoie4338931;;#2332;Ville19;Pays1;1998-10-15 21:16:25;1998-10-15 21:16:25
1279174;Name49174;FistName49174;1961-04-08;Ville6;Pays1;NS000049174;;+336##0677220;20;NomVoie1049174;;#8674;Ville20;Pays4;2021-09-01 08:32:54;2021-09-01 08:32:54
1258501;Name28501;FistName28501;1997-02-03;Ville10;Pays1;NS000028501;;+336##0897770;41;NomVoie6028501;;#2160;Ville4;Pays3;2010-07-05 15:54:42;2010-07-05 15:54:42
1268664;Name38664;FistName38664;1997-01-20;Ville22;Pays1;NS000038664;;+336##0747280;11;NomVoie6138664;;#2595;Ville15;Pays3;2010-02-23 05:58:14;2010-02-23 05:58:14
1245085;Name15085;FistName15085;1943-04-13;Ville4;Pays1;NS000015085;;+336##0866612;5;NomVoie1115085;;#6961;Ville5;Pays2;2016-11-12 20:36:10;2016-11-12 20:36:10
1248404;Name18404;FistName18404;1959-10-20;Ville11;Pays4;NS000018404;;+336##0874205;50;NomVoie9518404;;#6172;Ville22;Pays1;2023-07-02 19:31:06;2023-07-02 19:31:06
1270666;Name40666;FistName40666;2004-08-19;Ville24;Pays2;NS000040666;;+336##0166688;98;NomVoie9240666;;#8209;Ville19;Pays3;2003-10-15 09:20:23;2003-10-15 09:20:23
1242888;Name12888;FistName12888;2015-02-17;Ville20;Pays2;NS000012888;;+336##0851073;76;NomVoie1412888;;#5258;Ville14;Pays5;2005-07-16 13:55:36;2005-07-16 13:55:36
1278146;Name48146;FistName48146;2001-01-23;Ville1;Pays2;NS000048146;;+336##0284441;49;NomVoie548146;;#6413;Ville22;Pays3;2004-10-18 14:02:54;2004-10-18 14:02:54
1239058;Name9058;FistName9058;1962-03-13;Ville10;Pays5;NS000009058;;+336##0819735;66;NomVoie529058;;#6027;Ville6;Pays1;2008-11-03 12:50:07;2008-11-03 12:50:07
1278366;Name48366;FistName48366;1945-05-24;Ville23;Pays1;NS000048366;;+336##0141694;18;NomVoie8748366;;#3933;Ville9;Pays1;2016-08-26 01:51:22;2016-08-26 01:51:22
1264117;Name34117;FistName34117;1958-05-27;Ville9;Pays2;NS000034117;;+336##0294312;84;NomVoie5034117;;#4618;Ville2;Pays2;2017-11-14 07:33:08;2017-11-14 07:33:08
1249336;Name19336;FistName19336;1955-02-16;Ville21;Pays1;NS000019336;;+336##0495793;34;NomVoie8119336;;#5982;Ville22;Pays2;2001-06-25 15:37:12;2001-06-25 15:37:12
1243307;Name13307;FistName13307;1996-02-18;Ville10;Pays2;NS000013307;;+336##0638747;73;NomVoie513307;;#5224;Ville10;Pays2;2016-04-14 08:10:55;2016-04-14 08:10:55
1236786;Name6786;FistName6786;1949-07-08;Ville1;Pays3;NS000006786;;+336##0923735;85;NomVoie386786;;#3185;Ville6;Pays4;2006-04-21 11:35:24;2006-04-21 11:35:24
1253525;Name23525;FistName23525;1959-09-12;Ville7;Pays1;NS000023525;;+336##0823487;90;NomVoie8123525;;#8869;Ville17;Pays2;2019-05-01 05:14:07;2019-05-01 05:14:07
1263739;Name33739;FistName33739;1930-11-09;Ville11;Pays1;NS000033739;;+336##0335497;52;NomVoie5833739;;#4117;Ville17;Pays1;2008-08-27 13:53:46;2008-08-27 13:53:46
1278232;Name48232;FistName48232;2000-11-07;Ville21;Pays1;NS000048232;;+336##0261785;50;NomVoie7348232;;#5302;Ville7;Pays2;2023-03-13 17:26:52;2023-03-13 17:26:52
1255061;Name25061;FistName25061;2000-11-03;Ville21;Pays1;NS000025061;;+336##0952550;72;NomVoie6225061;;#4308;Ville21;Pays2;2017-02-06 07:58:30;2017-02-06 07:58:30
1249903;Name19903;FistName19903;1942-04-15;Ville7;Pays4;NS000019903;;+336##0778167;93;NomVoie6519903;;#5878;Ville2;Pays2;2019-08-07 03:12:52;2019-08-07 03:12:52
1253216;Name23216;FistName23216;1993-05-25;Ville10;Pays1;NS000023216;;+336##0124844;12;NomVoie423216;;#0759;Ville18;Pays1;1999-08-18 13:18:25;1999-08-18 13:18:25
1260496;Name30496;FistName30496;1950-07-08;Ville12;Pays1;NS000030496;;+336##0348252;84;NomVoie7330496;;#8426;Ville24;Pays1;2004-07-18 13:13:43;2004-07-18 13:13:43
1278404;Name48404;FistName48404;2003-06-08;Ville12;Pays2;NS000048404;;+336##0963250;87;NomVoie7848404;;#0069;Ville8;Pays1;1998-09-05 14:44:27;1998-09-05 14:44:27
1233562;Name3562;FistName3562;1970-08-21;Ville6;Pays1;NS000003562;;+336##0966202;32;NomVoie893562;;#1435;Ville15;Pays2;1998-11-15 08:33:42;1998-11-15 08:33:42
1249094;Name19094;FistName19094;1955-11-24;Ville15;Pays1;NS000019094;;+336##0242292;2;NomVoie6519094;;#3260;Ville7;Pays2;2017-10-18 11:41:56;2017-10-18 11:41:56
1242418;Name12418;FistName12418;1941-03-16;Ville6;Pays3;NS000012418;;+336##0840327;51;NomVoie4812418;;#2594;Ville2;Pays2;2023-09-21 12:58:20;2023-09-21 12:58:20
1249083;Name19083;FistName19083;1950-08-16;Ville19;Pays2;NS000019083;;+336##0557023;48;NomVoie1819083;;#2817;Ville21;Pays1;1999-03-10 13:56:46;1999-03-10 13:56:46
1267910;Name37910;FistName37910;1938-09-25;Ville5;Pays2;NS000037910;;+336##0716187;30;NomVoie2737910;;#6179;Ville6;Pays1;2019-04-05 02:42:47;2019-04-05 02:42:47
1233339;Name3339;FistName3339;1969-03-05;Ville23;Pays2;NS000003339;;+336##0675855;97;NomVoie43339;;#7944;Ville1;Pays2;2015-11-24 09:48:12;2015-11-24 09:48:12
1251715;Name21715;FistName21715;2004-11-11;Ville11;Pays2;NS000021715;;+336##0069219;47;NomVoie821715;;#3564;Ville17;Pays2;2010-09-17 05:47:57;2010-09-17 05:47:57
1249587;Name19587;FistName19587;1981-07-18;Ville18;Pays1;NS000019587;;+336##0209281;32;NomVoie7019587;;#0613;Ville3;Pays1;2000-06-01 11:50:14;2000-06-01 11:50:14
1257487;Name27487;FistName27487;2010-06-20;Ville23;Pays2;NS000027487;;+336##0263400;66;NomVoie7927487;;#1373;Ville8;Pays1;2023-04-02 21:13:17;2023-04-02 21:13:17
1256154;Name26154;FistName26154;1975-05-04;Ville15;Pays1;NS000026154;;+336##0239523;37;NomVoie6526154;;#4239;Ville25;Pays1;2008-11-08 12:36:10;2008-11-08 12:36:10
1235025;Name5025;FistName5025;1959-06-24;Ville10;Pays2;NS000005025;;+336##0886468;31;NomVoie15025;;#5654;Ville3;Pays2;2009-04-15 09:58:10;2009-04-15 09:58:10
1273703;Name43703;FistName43703;2007-04-10;Ville1;Pays2;NS000043703;;+336##0344948;56;NomVoie3443703;;#9216;Ville2;Pays1;2000-04-02 13:35:27;2000-04-02 13:35:27
1276719;Name46719;FistName46719;1953-05-22;Ville10;Pays1;NS000046719;;+336##0146799;52;NomVoie6246719;;#1060;Ville12;Pays2;2015-01-16 07:16:44;2015-01-16 07:16:44
1240330;Name10330;FistName10330;2010-03-06;Ville8;Pays3;NS000010330;;+336##0941961;80;NomVoie3210330;;#8172;Ville10;Pays2;2021-02-17 11:53:37;2021-02-17 11:53:37
1260643;Name30643;FistName30643;1970-03-20;Ville21;Pays3;NS000030643;;+336##0450581;71;NomVoie7930643;;#0342;Ville22;Pays3;2019-06-03 06:33:24;2019-06-03 06:33:24
1268261;Name38261;FistName38261;1964-05-26;Ville17;Pays1;NS000038261;;+336##0436639;33;NomVoie7538261;;#2239;Ville16;Pays1;2022-10-04 06:09:13;2022-10-04 06:09:13
1274503;Name44503;FistName44503;1991-04-02;Ville20;Pays1;NS000044503;;+336##0686179;4;NomVoie9244503;;#9952;Ville15;Pays2;2000-05-13 11:27:25;2000-05-13 11:27:25
1235453;Name5453;FistName5453;1974-03-11;Ville8;Pays2;NS000005453;;+336##0145091;80;NomVoie15453;;#1612;Ville9;Pays2;2019-08-06 06:11:35;2019-08-06 06:11:35
1266130;Name36130;FistName36130;1979-06-05;Ville3;Pays1;NS000036130;;+336##0971725;33;NomVoie6736130;;#7186;Ville12;Pays2;2006-06-05 05:08:36;2006-06-05 05:08:36
1265511;Name35511;FistName35511;1990-09-09;Ville1;Pays2;NS000035511;;+336##0383385;47;NomVoie6135511;;#2169;Ville17;Pays3;2021-06-12 07:15:47;2021-06-12 07:15:47
1266092;Name36092;FistName36092;2005-01-04;Ville20;Pays2;NS000036092;;+336##0670841;91;NomVoie6236092;;#3630;Ville13;Pays1;2013-08-23 22:57:07;2013-08-23 22:57:07
1239572;Name9572;FistName9572;1984-07-21;Ville9;Pays3;NS000009572;;+336##0025875;45;NomVoie69572;;#5945;Ville3;Pays2;2015-04-13 06:55:09;2015-04-13 06:55:09
1264731;Name34731;FistName34731;1983-07-03;Ville3;Pays1;NS000034731;;+336##0510440;71;NomVoie7734731;;#7038;Ville10;Pays3;1999-03-19 08:18:29;1999-03-19 08:18:29
1246394;Name16394;FistName16394;2014-01-02;Ville19;Pays3;NS000016394;;+336##0562057;91;NomVoie8016394;;#2819;Ville7;Pays2;2009-04-03 10:49:54;2009-04-03 10:49:54
1258362;Name28362;FistName28362;1963-09-05;Ville18;Pays2;NS000028362;;+336##0312818;18;NomVoie6828362;;#2537;Ville24;Pays2;2013-09-27 11:58:59;2013-09-27 11:58:59
1235902;Name5902;FistName5902;1995-04-06;Ville23;Pays2;NS000005902;;+336##0371964;47;NomVoie935902;;#8620;Ville10;Pays5;2010-06-06 22:16:42;2010-06-06 22:16:42
1252292;Name22292;FistName22292;1944-04-07;Ville18;Pays2;NS000022292;;+336##0060361;43;NomVoie5822292;;#3987;Ville24;Pays2;1998-07-02 18:26:51;1998-07-02 18:26:51
1241631;Name11631;FistName11631;1997-05-13;Ville11;Pays1;NS000011631;;+336##0205218;0;NomVoie7311631;;#3782;Ville3;Pays3;2006-03-21 05:18:32;2006-03-21 05:18:32
1230191;Name191;FistName191;1958-01-25;Ville20;Pays2;NS000000191;;+336##0237052;89;NomVoie21191;;#0437;Ville23;Pays1;2011-05-16 16:28:45;2011-05-16 16:28:45
1242713;Name12713;FistName12713;2009-02-16;Ville25;Pays2;NS000012713;;+336##0119692;16;NomVoie5612713;;#4014;Ville25;Pays1;2008-08-23 05:16:55;2008-08-23 05:16:55
1252761;Name22761;FistName22761;1939-01-23;Ville15;Pays4;NS000022761;;+336##0204303;82;NomVoie2422761;;#2191;Ville10;Pays1;2023-06-06 15:52:19;2023-06-06 15:52:19
1254989;Name24989;FistName24989;1933-02-18;Ville22;Pays2;NS000024989;;+336##0554864;2;NomVoie3424989;;#8671;Ville15;Pays2;1999-09-04 01:45:51;1999-09-04 01:45:51
