ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1242641;Name12641;FistName12641;1956-10-26;Ville18;Pays3;NS000012641;;+336##0925514;65;NomVoie3712641;;#9714;Ville25;Pays2;2012-02-21 06:20:13;2012-02-21 06:20:13
1266791;Name36791;FistName36791;1943-11-09;Ville10;Pays1;NS000036791;;+336##0897630;72;NomVoie436791;;#4406;Ville3;Pays4;2007-03-25 03:48:31;2007-03-25 03:48:31
1249801;Name19801;FistName19801;1969-01-09;Ville18;Pays1;NS000019801;;+336##0581044;50;NomVoie5119801;;#0160;Ville17;Pays2;2021-05-03 18:15:48;2021-05-03 18:15:48
1246363;Name16363;FistName16363;1946-06-22;Ville8;Pays1;NS000016363;;+336##0651023;63;NomVoie6416363;;#0897;Ville18;Pays4;2008-03-07 13:23:27;2008-03-07 13:23:27
1264894;Name34894;FistName34894;1978-08-19;Ville15;Pays3;NS000034894;;+336##0769296;38;NomVoie9934894;;#7061;Ville25;Pays1;2005-09-24 09:50:30;2005-09-24 09:50:30
1279609;Name49609;FistName49609;1939-02-12;Ville14;Pays2;NS000049609;;+336##0893088;77;NomVoie8049609;;#7912;Ville18;Pays3;2016-04-07 17:01:51;2016-04-07 17:01:51
1266725;Name36725;FistName36725;1971-11-09;Ville11;Pays1;NS000036725;;+336##0696611;89;NomVoie7836725;;#1375;Ville23;Pays1;2012-06-14 06:34:16;2012-06-14 06:34:16
1255264;Name25264;FistName25264;1983-02-13;Ville9;Pays1;NS000025264;;+336##0394763;55;NomVoie1025264;;#3858;Ville11;Pays5;2008-03-03 13:01:11;2008-03-03 13:01:11
1277686;Name47686;FistName47686;1970-01-21;Ville17;Pays3;NS000047686;;+336##0251351;91;NomVoie9247686;;#1031;Ville16;Pays3;2008-07-14 16:20:17;2008-07-14 16:20:17
1232815;Name2815;FistName2815;1952-01-17;Ville4;Pays1;NS000002815;;+336##0247796;1;NomVoie902815;;#6704;Ville24;Pays2;2014-05-16 20:44:38;2014-05-16 20:44:38
1263147;Name33147;FistName33147;1970-05-01;Ville1;Pays2;NS000033147;;+336##0853838;39;NomVoie3333147;;#2376;Ville20;Pays2;2023-02-23 14:36:43;2023-02-23 14:36:43
1272228;Name42228;FistName42228;1949-01-21;Ville16;Pays5;NS000042228;;+336##0745915;44;NomVoie6442228;;#9547;Ville7;Pays2;1999-06-24 10:42:08;1999-06-24 10:42:08
1275030;Name45030;FistName45030;1971-04-15;Ville2;Pays1;NS000045030;;+336##0908194;45;NomVoie4345030;;#4402;Ville16;Pays3;2006-09-06 04:35:52;2006-09-06 04:35:52
1256913;Name26913;FistName26913;1962-05-27;Ville5;Pays1;NS000026913;;+336##0255688;64;NomVoie7426913;;#0102;Ville12;Pays3;2014-06-23 22:23:32;2014-06-23 22:23:32
1244304;Name14304;FistName14304;1998-10-18;Ville11;Pays1;NS000014304;;+336##0373295;6;NomVoie6214304;;#1208;Ville5;Pays2;2000-04-04 06:09:04;2000-04-04 06:09:04
1256864;Name26864;FistName26864;1978-07-20;Ville14;Pays4;NS000026864;;+336##0797726;62;NomVoie5526864;;#8541;Ville8;Pays2;2017-05-06 09:03:19;2017-05-06 09:03:19
1274552;Name44552;FistName44552;1955-11-06;Ville18;Pays3;NS000044552;;+336##0083949;99;NomVoie2744552;;#1350;Ville14;Pays4;1997-05-17 08:36:15;1997-05-17 08:36:15
1270114;Name40114;FistName40114;1996-06-25;Ville4;Pays1;NS000040114;;+336##0665467;24;NomVoie2540114;;#0596;Ville21;Pays1;2002-03-23 13:32:20;2002-03-23 13:32:20
1233078;Name3078;FistName3078;1997-06-07;Ville5;Pays1;NS000003078;;+336##0493388;17;NomVoie263078;;#2119;Ville7;Pays4;2021-11-24 10:38:18;2021-11-24 10:38:18
1238474;Name8474;FistName8474;1953-10-20;Ville15;Pays3;NS000008474;;+336##0986956;4;NomVoie298474;;#9982;Ville8;Pays2;2000-04-14 15:43:59;2000-04-14 15:43:59
1239412;Name9412;FistName9412;1952-06-17;Ville19;Pays1;NS000009412;;+336##0745219;23;NomVoie419412;;#8805;Ville21;Pays3;2017-02-11 11:26:33;2017-02-11 11:26:33
1242928;Name12928;FistName12928;1995-07-21;Ville16;Pays1;NS000012928;;+336##0484123;52;NomVoie1912928;;#4550;Ville22;Pays2;2004-05-15 23:44:31;2004-05-15 23:44:31
1256174;Name26174;FistName26174;1963-06-11;Ville17;Pays3;NS000026174;;+336##0073967;77;NomVoie3226174;;#4694;Ville9;Pays4;2020-06-24 02:22:50;2020-06-24 02:22:50
1236142;Name6142;FistName6142;1970-02-15;Ville8;Pays1;NS000006142;;+336##0389891;90;NomVoie166142;;#4973;Ville11;Pays1;2020-06-26 13:03:57;2020-06-26 13:03:57
1263780;Name33780;FistName33780;1932-05-03;Ville11;Pays2;NS000033780;;+336##0150752;31;NomVoie5533780;;#7093;Ville3;Pays2;2003-08-16 01:54:29;2003-08-16 01:54:29
1270104;Name40104;FistName40104;1935-04-03;Ville16;Pays2;NS000040104;;+336##0094175;5;NomVoie2740104;;#8031;Ville11;Pays5;2005-09-17 21:06:58;2005-09-17 21:06:58
1270076;Name40076;FistName40076;1951-09-14;Ville19;Pays3;NS000040076;;+336##0783070;44;NomVoie3240076;;#9974;Ville11;Pays2;2022-07-12 18:18:43;2022-07-12 18:18:43
1230519;Name519;FistName519;1950-07-16;Ville16;Pays1;NS000000519;;+336##0170443;98;NomVoie87519;;#2132;Ville10;Pays2;1998-11-20 23:35:48;1998-11-20 23:35:48
1249173;Name19173;FistName19173;1942-10-05;Ville23;Pays3;NS000019173;;+336##0461441;99;NomVoie9719173;;#5076;Ville16;Pays3;2007-05-16 19:17:01;2007-05-16 19:17:01
1267025;Name37025;FistName37025;1958-06-23;Ville7;Pays1;NS000037025;;+336##0223970;38;NomVoie9137025;;#4874;Ville18;Pays2;2004-09-25 05:43:49;2004-09-25 05:43:49
1242031;Name12031;FistName12031;1930-01-22;Ville19;Pays1;NS000012031;;+336##0062111;68;NomVoie9012031;;#0085;Ville13;Pays2;2001-11-05 15:48:49;2001-11-05 15:48:49
1237698;Name7698;FistName7698;1943-01-17;Ville8;Pays1;NS000007698;;+336##0576460;66;NomVoie937698;;#2757;Ville14;Pays2;2002-05-15 14:06:52;2002-05-15 14:06:52
1252271;Name22271;FistName22271;1978-04-03;Ville6;Pays1;NS000022271;;+336##0532674;53;NomVoie9122271;;#1892;Ville9;Pays4;2018-06-14 07:38:50;2018-06-14 07:38:50
1270267;Name40267;FistName40267;1976-11-13;Ville1;Pays2;NS000040267;;+336##0881167;35;NomVoie6440267;;#8690;Ville2;Pays2;2020-04-06 13:28:23;2020-04-06 13:28:23
1261921;Name31921;FistName31921;1998-06-17;Ville8;Pays1;NS000031921;;+336##0048617;9;NomVoie731921;;#2912;Ville19;Pays1;2021-07-22 09:11:11;2021-07-22 09:11:11
1239455;Name9455;FistName9455;1943-02-13;Ville8;Pays3;NS000009455;;+336##0129932;9;NomVoie899455;;#6378;Ville14;Pays2;2020-08-18 05:18:44;2020-08-18 05:18:44
1237407;Name7407;FistName7407;1976-04-21;Ville4;Pays2;NS000007407;;+336##0826072;78;NomVoie807407;;#1727;Ville3;Pays3;2015-03-21 12:47:06;2015-03-21 12:47:06
1246397;Name16397;FistName16397;1974-02-12;Ville21;Pays3;NS000016397;;+336##0224148;16;NomVoie7116397;;#9821;Ville25;Pays2;2006-05-26 14:59:29;2006-05-26 14:59:29
1275140;Name45140;FistName45140;1931-09-20;Ville20;Pays1;NS000045140;;+336##0473361;87;NomVoie1745140;;#7874;Ville21;Pays1;2011-02-07 23:52:16;2011-02-07 23:52:16
1270580;Name40580;FistName40580;1982-04-18;Ville10;Pays3;NS000040580;;+336##0527187;17;NomVoie9940580;;#9580;Ville14;Pays2;2000-03-26 12:08:22;2000-03-26 12:08:22
1261393;Name31393;FistName31393;1944-03-14;Ville12;Pays2;NS000031393;;+336##0070581;66;NomVoie4831393;;#0014;Ville4;Pays1;1997-07-16 15:27:08;1997-07-16 15:27:08
1231324;Name1324;FistName1324;1966-09-10;Ville5;Pays2;NS000001324;;+336##0396267;39;NomVoie751324;;#6044;Ville10;Pays2;2008-05-24 03:11:44;2008-05-24 03:11:44
1243632;Name13632;FistName13632;1969-02-26;Ville11;Pays2;NS000013632;;+336##0652808;24;NomVoie4513632;;#9719;Ville20;Pays3;2021-01-08 14:14:56;2021-01-08 14:14:56
1246855;Name16855;FistName16855;2013-07-11;Ville9;Pays3;NS000016855;;+336##0571909;78;NomVoie6616855;;#4844;Ville11;Pays1;2008-02-17 21:11:56;2008-02-17 21:11:56
1262259;Name32259;FistName32259;1981-02-17;Ville1;Pays1;NS000032259;;+336##0447316;41;NomVoie3832259;;#6590;Ville8;Pays2;2002-11-10 14:25:12;2002-11-10 14:25:12
1270037;Name40037;FistName40037;2008-09-17;Ville4;Pays3;NS000040037;;+336##0651361;60;NomVoie8840037;;#8139;Ville10;Pays2;1999-03-04 01:41:51;1999-03-04 01:41:51
1277674;Name47674;FistName47674;1970-06-17;Ville21;Pays2;NS000047674;;+336##0196205;30;NomVoie347674;;#9976;Ville9;Pays1;2022-03-23 01:04:59;2022-03-23 01:04:59
1270451;Name40451;FistName40451;1950-09-27;Ville16;Pays2;NS000040451;;+336##0449292;67;NomVoie940451;;#0697;Ville24;Pays1;2008-11-26 01:35:07;2008-11-26 01:35:07
1251318;Name21318;FistName21318;1952-10-15;Ville3;Pays2;NS000021318;;+336##0129263;64;NomVoie3421318;;#7851;Ville25;Pays2;2011-04-18 16:37:21;2011-04-18 16:37:21
1238372;Name8372;FistName8372;1984-11-15;Ville4;Pays2;NS000008372;;+336##0694471;47;NomVoie908372;;#1177;Ville20;Pays1;2015-05-27 22:37:59;2015-05-27 22:37:59
1269010;Name39010;FistName39010;1980-06-14;Ville16;Pays3;NS000039010;;+336##0050604;17;NomVoie9339010;;#8622;Ville6;Pays4;2022-10-03 17:43:12;2022-10-03 17:43:12
1279843;Name49843;FistName49843;1930-01-17;Ville23;Pays3;NS000049843;;+336##0922804;93;NomVoie7349843;;#7540;Ville17;Pays1;2001-02-15 08:51:48;2001-02-15 08:51:48
1257531;Name27531;FistName27531;1978-02-02;Ville10;Pays2;NS000027531;;+336##0910157;25;NomVoie2927531;;#8450;Ville5;Pays3;2005-02-03 19:40:24;2005-02-03 19:40:24
1260321;Name30321;FistName30321;2008-06-14;Ville15;Pays3;NS000030321;;+336##0526595;23;NomVoie7830321;;#7828;Ville7;Pays1;2016-08-25 16:29:53;2016-08-25 16:29:53
1270474;Name40474;FistName40474;1974-11-05;Ville25;Pays1;NS000040474;;+336##0320075;6;NomVoie540474;;#2439;Ville20;Pays4;2018-02-09 02:30:37;2018-02-09 02:30:37
1268664;Name38664;FistName38664;1997-01-20;Ville22;Pays1;NS000038664;;+336##0747280;11;NomVoie6138664;;#2595;Ville15;Pays3;2010-02-23 05:58:14;2010-02-23 05:58:14
1236378;Name6378;FistName6378;2005-07-03;Ville13;Pays1;NS000006378;;+336##0008242;39;NomVoie366378;;#6015;Ville12;Pays1;2016-02-23 13:26:20;2016-02-23 13:26:20
1277872;Name47872;FistName47872;1953-02-14;Ville9;Pays3;NS000047872;;+336##0763528;88;NomVoie4047872;;#6473;Ville17;Pays2;2007-02-18 04:32:42;2007-02-18 04:32:42
1233746;Name3746;FistName3746;1964-03-23;Ville2;Pays2;NS000003746;;+336##0728925;89;NomVoie803746;;#5934;Ville15;Pays3;2011-05-09 05:27:58;2011-05-09 05:27:58
1241649;Name11649;FistName11649;1937-03-15;Ville4;Pays2;NS000011649;;+336##0299367;4;NomVoie8311649;;#8545;Ville11;Pays2;2016-06-10 10:10:12;2016-06-10 10:10:12
1242069;Name12069;FistName12069;1963-03-11;Ville3;Pays2;NS000012069;;+336##0462033;32;NomVoie4612069;;#6463;Ville19;Pays4;2010-09-27 06:02:38;2010-09-27 06:02:38
1258600;Name28600;FistName28600;1953-09-20;Ville9;Pays2;NS000028600;;+336##0928822;26;NomVoie5428600;;#5597;Ville17;Pays1;2023-01-10 13:38:14;2023-01-10 13:38:14
1253443;Name23443;FistName23443;1986-10-27;Ville12;Pays2;NS000023443;;+336##0036537;48;NomVoie4923443;;#8907;Ville5;Pays2;1998-10-13 23:03:27;1998-10-13 23:03:27
1236407;Name6407;FistName6407;1967-06-21;Ville5;Pays5;NS000006407;;+336##0440781;24;NomVoie856407;;#4418;Ville21;Pays2;2011-08-22 07:43:41;2011-08-22 07:43:41
1235686;Name5686;FistName5686;1994-07-24;Ville19;Pays2;NS000005686;;+336##0161414;71;NomVoie605686;;#8209;Ville21;Pays1;2010-05-14 11:36:45;2010-05-14 11:36:45
1268375;Name38375;FistName38375;1975-10-18;Ville17;Pays2;NS000038375;;+336##0953840;68;NomVoie3638375;;#4415;Ville7;Pays2;1997-06-02 23:48:16;1997-06-02 23:48:16
1245247;Name15247;FistName15247;2014-09-13;Ville20;Pays1;NS000015247;;+336##0487275;97;NomVoie9315247;;#5804;Ville11;Pays3;2013-04-21 05:06:07;2013-04-21 05:06:07
1244420;Name14420;FistName14420;1945-08-12;Ville18;Pays2;NS000014420;;+336##0364279;79;NomVoie1214420;;#2122;Ville8;Pays1;2008-11-27 20:31:17;2008-11-27 20:31:17
1279367;Name49367;FistName49367;1947-07-27;Ville3;Pays4;NS000049367;;+336##0299991;6;NomVoie3949367;;#5546;Ville3;Pays1;2011-05-25 16:18:10;2011-05-25 16:18:10
1265557;Name35557;FistName35557;1944-08-20;Ville5;Pays2;NS000035557;;+336##0866816;94;NomVoie8835557;;#8110;Ville8;Pays3;1997-01-08 22:44:16;1997-01-08 22:44:16
1246054;Name16054;FistName16054;1948-02-23;Ville20;Pays2;NS000016054;;+336##0227383;39;NomVoie3816054;;#9573;Ville1;Pays2;2018-01-10 13:20:22;2018-01-10 13:20:22
1261423;Name31423;FistName31423;1988-09-20;Ville3;Pays2;NS000031423;;+336##0659823;45;NomVoie831423;;#7521;Ville24;Pays2;2006-11-02 02:13:03;2006-11-02 02:13:03
1253374;Name23374;FistName23374;1987-06-23;Ville16;Pays2;;;+336##0240086;25;NomVoie923374;;#3483;Ville9;Pays2;2002-05-17 16:45:41;2002-05-17 16:45:41
1263520;Name33520;FistName33520;1939-03-02;Ville2;Pays1;NS000033520;;+336##0847143;34;NomVoie9133520;;#3319;Ville2;Pays1;2019-02-08 11:12:49;2019-02-08 11:12:49
1253742;Name23742;FistName23742;2007-05-13;Ville21;Pays2;NS000023742;;+336##0022224;7;NomVoie2023742;;#8415;Ville3;Pays2;2022-03-22 12:12:01;2022-03-22 12:12:01
1261548;Name31548;FistName31548;1949-08-06;Ville18;Pays3;NS000031548;;+336##0153185;35;NomVoie031548;;#5093;Ville9;Pays1;2009-07-27 04:01:48;2009-07-27 04:01:48
1263168;Name33168;FistName33168;1960-11-27;Ville14;Pays2;NS000033168;;+336##0252602;85;NomVoie2133168;;#3416;Ville9;Pays3;2010-03-18 08:09:49;2010-03-18 08:09:49
1251040;Name21040;FistName21040;1961-01-02;Ville16;Pays2;NS000021040;;+336##0772357;87;NomVoie1021040;;#1047;Ville19;Pays1;1998-05-23 01:45:19;1998-05-23 01:45:19
1262020;Name32020;FistName32020;1947-09-02;Ville13;Pays2;NS000032020;;+336##0661978;99;NomVoie8832020;;#5073;Ville6;Pays2;2016-10-04 19:10:46;2016-10-04 19:10:46
1232108;Name2108;FistName2108;1943-04-21;Ville8;Pays2;NS000002108;;+336##0808452;87;NomVoie212108;;#3759;Ville23;Pays2;2019-11-20 01:14:27;2019-11-20 01:14:27
1246309;Name16309;FistName16309;1933-02-12;Ville24;Pays2;NS000016309;;+336##0339160;52;NomVoie2816309;;#6689;Ville8;Pays5;2012-05-04 16:44:14;2012-05-04 16:44:14
1275319;Name45319;FistName45319;1968-03-20;Ville23;Pays3;NS000045319;;+336##0295202;75;NomVoie8445319;;#1104;Ville25;Pays2;2000-11-11 07:15:46;2000-11-11 07:15:46
1264711;Name34711;FistName34711;2014-10-10;Ville18;Pays1;NS000034711;;+336##0888155;82;NomVoie9234711;;#4760;Ville18;Pays5;2016-01-09 21:31:56;2016-01-09 21:31:56
1262647;Name32647;FistName32647;1942-08-27;Ville10;Pays1;NS000032647;;+336##0418341;14;NomVoie4832647;;#9343;Ville2;Pays2;2003-01-26 14:46:17;2003-01-26 14:46:17
1266595;Name36595;FistName36595;1962-01-26;Ville15;Pays2;NS000036595;;+336##0572017;7;NomVoie5936595;;#1156;Ville21;Pays3;2001-08-02 23:59:41;2001-08-02 23:59:41
1248578;Name18578;FistName18578;1934-05-15;Ville2;Pays4;NS000018578;;+336##0531759;81;NomVoie7418578;;#7501;Ville9;Pays1;2000-01-01 10:57:52;2000-01-01 10:57:52
1245730;Name15730;FistName15730;1966-11-20;Ville11;Pays1;NS000015730;;+336##0599768;9;NomVoie3615730;;#5223;Ville2;Pays1;2013-06-01 05:10:37;2013-06-01 05:10:37
1237483;Name7483;FistName7483;2016-02-04;Ville7;Pays2;NS000007483;;+336##0146715;23;NomVoie377483;;#8202;Ville8;Pays1;1997-11-26 11:10:41;1997-11-26 11:10:41
1235527;Name5527;FistName5527;2004-09-17;Ville14;Pays1;NS000005527;;+336##0528396;20;NomVoie525527;;#4588;Ville2;Pays1;2001-11-26 11:44:37;2001-11-26 11:44:37
1235466;Name5466;FistName5466;2009-04-25;Ville13;Pays2;NS000005466;;+336##0861902;0;NomVoie05466;;#1380;Ville5;Pays1;1998-07-13 21:01:13;1998-07-13 21:01:13
1267231;Name37231;FistName37231;1952-07-13;Ville15;Pays2;NS000037231;;+336##0274637;4;NomVoie4837231;;#2273;Ville15;Pays1;1999-09-08 01:18:17;1999-09-08 01:18:17
1233120;Name3120;FistName3120;1983-01-15;Ville4;Pays2;NS000003120;;+336##0954492;97;NomVoie193120;;#1420;Ville13;Pays2;2016-03-21 13:10:57;2016-03-21 13:10:57
1275353;Name45353;FistName45353;2011-06-13;Ville13;Pays2;NS000045353;;+336##0659347;89;NomVoie7745353;;#1398;Ville15;Pays4;1998-04-26 15:30:36;1998-04-26 15:30:36
