ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1231265;Name1265;FistName1265;1931-01-16;Ville3;Pays1;NS000001265;;+336##0095385;37;NomVoie161265;;#1341;Ville23;Pays3;2017-09-10 15:12:24;2017-09-10 15:12:24
1243460;Name13460;FistName13460;1971-09-11;Ville6;Pays1;NS000013460;;+336##0826684;99;NomVoie013460;;#1158;Ville10;Pays4;2023-11-17 08:23:22;2023-11-17 08:23:22
1259912;Name29912;FistName29912;1958-05-17;Ville16;Pays4;NS000029912;;+336##0290887;80;NomVoie1629912;;#8754;Ville14;Pays3;2008-05-01 19:41:56;2008-05-01 19:41:56
1247806;Name17806;FistName17806;2012-10-01;Ville2;Pays3;NS000017806;;+336##0684299;0;NomVoie917806;;#3047;Ville18;Pays2;2007-01-23 05:38:18;2007-01-23 05:38:18
1278185;Name48185;FistName48185;1947-01-07;Ville12;Pays1;NS000048185;;+336##0238170;50;NomVoie3548185;;#4690;Ville25;Pays2;1999-07-03 05:27:44;1999-07-03 05:27:44
1238909;Name8909;FistName8909;1946-09-19;Ville2;Pays2;NS000008909;;+336##0846058;23;NomVoie88909;;#3131;Ville1;Pays2;1997-04-25 18:06:46;1997-04-25 18:06:46
1276682;Name46682;FistName46682;1934-06-08;Ville24;Pays2;NS000046682;;+336##0951210;67;NomVoie9146682;;#6988;Ville21;Pays2;2011-05-08 05:16:34;2011-05-08 05:16:34
1275438;Name45438;FistName45438;2009-06-21;Ville13;Pays2;NS000045438;;+336##0276970;35;NomVoie7545438;;#2004;Ville9;Pays2;2010-07-06 09:13:05;2010-07-06 09:13:05
1279171;Name49171;FistName49171;2006-06-18;Ville7;Pays4;NS000049171;;+336##0050290;36;NomVoie1849171;;#0664;Ville6;Pays3;2021-01-14 13:18:52;2021-01-14 13:18:52
1245061;Name15061;FistName15061;1948-07-21;Ville15;Pays3;NS000015061;;+336##0574233;47;NomVoie1115061;;#2172;Ville21;Pays4;2023-09-12 17:12:30;2023-09-12 17:12:30
1232260;Name2260;FistName2260;1943-11-18;Ville3;Pays2;NS000002260;;+336##0329875;66;NomVoie82260;;#3186;Ville20;Pays2;1997-06-06 11:41:30;1997-06-06 11:41:30
1262391;Name32391;FistName32391;2016-06-10;Ville6;Pays2;NS000032391;;+336##0746971;22;NomVoie6432391;;#3226;Ville23;Pays1;2023-10-13 13:09:58;2023-10-13 13:09:58
1276088;Name46088;FistName46088;2006-02-24;Ville17;Pays3;NS000046088;;+336##0457747;86;NomVoie7646088;;#2285;Ville5;Pays3;2016-03-02 19:22:04;2016-03-02 19:22:04
1232943;Name2943;FistName2943;1976-01-10;Ville6;Pays1;NS000002943;;+336##0558067;56;NomVoie302943;;#7240;Ville6;Pays3;2011-01-19 21:03:40;2011-01-19 21:03:40
1245877;Name15877;FistName15877;1973-06-02;Ville13;Pays3;;;+336##0479057;98;NomVoie2115877;;#5985;Ville9;Pays2;2020-10-07 22:09:41;2020-10-07 22:09:41
1237473;Name7473;FistName7473;1975-03-26;Ville18;Pays3;NS000007473;;+336##0925608;97;NomVoie797473;;#7282;Ville24;Pays1;2023-05-22 17:19:16;2023-05-22 17:19:16
1269069;Name39069;FistName39069;2008-10-07;Ville14;Pays3;NS000039069;;+336##0364660;81;NomVoie9139069;;#1478;Ville5;Pays4;2008-01-25 12:54:02;2008-01-25 12:54:02
1256974;Name26974;FistName26974;1954-02-15;Ville17;Pays2;NS000026974;;+336##0999883;84;NomVoie3226974;;#8513;Ville5;Pays3;2013-04-08 10:25:04;2013-04-08 10:25:04
1230526;Name526;FistName526;2016-09-01;Ville2;Pays3;NS000000526;;+336##0470136;46;NomVoie74526;;#9322;Ville5;Pays2;2008-02-10 18:13:25;2008-02-10 18:13:25
1238647;Name8647;FistName8647;1939-06-04;Ville20;Pays2;NS000008647;;+336##0265649;89;NomVoie378647;;#1107;Ville4;Pays3;2020-05-07 02:36:33;2020-05-07 02:36:33
1240069;Name10069;FistName10069;1992-11-15;Ville21;Pays4;NS000010069;;+336##0513023;21;NomVoie2010069;;#5210;Ville1;Pays2;2018-01-25 04:57:11;2018-01-25 04:57:11
1257256;Name27256;FistName27256;2009-03-27;Ville1;Pays2;NS000027256;;+336##0973850;31;NomVoie6827256;;#4531;Ville11;Pays1;2012-05-14 11:55:48;2012-05-14 11:55:48
1241149;Name11149;FistName11149;1934-06-05;Ville25;Pays2;NS000011149;;+336##0665551;38;NomVoie2911149;;#7058;Ville12;Pays3;2022-11-04 19:50:59;2022-11-04 19:50:59
1279937;Name49937;FistName49937;1940-01-20;Ville23;Pays1;NS000049937;;+336##0676808;60;NomVoie9149937;;#1053;Ville22;Pays2;2021-09-12 17:03:36;2021-09-12 17:03:36
1257511;Name27511;FistName27511;2007-11-05;Ville16;Pays2;NS000027511;;+336##0438877;2;NomVoie4127511;;#6704;Ville6;Pays1;2022-08-15 18:01:37;2022-08-15 18:01:37
1256680;Name26680;FistName26680;1943-08-07;Ville1;Pays2;NS000026680;;+336##0429831;30;NomVoie5126680;;#3999;Ville5;Pays2;2002-07-24 23:37:04;2002-07-24 23:37:04
1232641;Name2641;FistName2641;1991-06-13;Ville1;Pays2;NS000002641;;+336##0893068;93;NomVoie642641;;#3364;Ville9;Pays1;2020-06-15 23:10:13;2020-06-15 23:10:13
1279329;Name49329;FistName49329;1935-06-23;Ville22;Pays3;NS000049329;;+336##0236966;81;NomVoie6449329;;#6542;Ville14;Pays1;2009-09-08 01:01:26;2009-09-08 01:01:26
1273130;Name43130;FistName43130;1996-09-12;Ville7;Pays2;NS000043130;;+336##0997690;51;NomVoie6643130;;#6595;Ville19;Pays2;2014-05-16 21:41:02;2014-05-16 21:41:02
1242223;Name12223;FistName12223;1981-03-18;Ville3;Pays1;NS000012223;;+336##0038860;55;NomVoie4812223;;#1590;Ville9;Pays3;2010-07-06 16:46:59;2010-07-06 16:46:59
1278160;Name48160;FistName48160;1955-05-18;Ville17;Pays3;NS000048160;;+336##0196027;48;NomVoie6848160;;#4335;Ville19;Pays1;2021-06-07 11:56:45;2021-06-07 11:56:45
1273953;Name43953;FistName43953;2003-07-27;Ville17;Pays2;NS000043953;;+336##0262556;9;NomVoie8543953;;#2013;Ville15;Pays1;2006-03-18 23:13:32;2006-03-18 23:13:32
1266883;Name36883;FistName36883;2006-08-14;Ville5;Pays3;NS000036883;;+336##0615581;13;NomVoie6136883;;#2070;Ville8;Pays5;2020-02-02 12:38:18;2020-02-02 12:38:18
1230604;Name604;FistName604;1979-05-21;Ville9;Pays2;NS000000604;;+336##0584825;88;NomVoie67604;;#3918;Ville9;Pays1;2021-10-12 01:47:31;2021-10-12 01:47:31
1263692;Name33692;FistName33692;1975-04-18;Ville14;Pays2;NS000033692;;+336##0049766;68;NomVoie3433692;;#8676;Ville17;Pays2;2001-06-26 03:12:01;2001-06-26 03:12:01
1261884;Name31884;FistName31884;2015-07-16;Ville18;Pays2;NS000031884;;+336##0937418;36;NomVoie5531884;;#0058;Ville15;Pays1;2018-04-18 14:42:48;2018-04-18 14:42:48
1233572;Name3572;FistName3572;1947-06-03;Ville16;Pays1;NS000003572;;+336##0803274;81;NomVoie723572;;#4441;Ville8;Pays1;2000-02-26 01:31:19;2000-02-26 01:31:19
1230919;Name919;FistName919;1999-02-21;Ville13;Pays2;NS000000919;;+336##0898220;76;NomVoie73919;;#6918;Ville21;Pays3;1999-10-06 01:37:29;1999-10-06 01:37:29
1277321;Name47321;FistName47321;1990-06-24;Ville21;Pays1;NS000047321;;+336##0134108;64;NomVoie9347321;;#2564;Ville15;Pays2;2021-07-12 11:50:43;2021-07-12 11:50:43
1260890;Name30890;FistName30890;1972-04-18;Ville15;Pays2;NS000030890;;+336##0789201;63;NomVoie3530890;;#5398;Ville2;Pays2;2001-05-07 06:32:09;2001-05-07 06:32:09
1272744;Name42744;FistName42744;1934-03-15;Ville24;Pays3;NS000042744;;+336##0389562;83;NomVoie5342744;;#0709;Ville23;Pays1;2013-09-14 18:39:40;2013-09-14 18:39:40
1241777;Name11777;FistName11777;2010-09-17;Ville7;Pays2;NS000011777;;+336##0422350;50;NomVoie4311777;;#3152;Ville19;Pays1;2011-05-11 04:40:23;2011-05-11 04:40:23
1259054;Name29054;FistName29054;1937-02-23;Ville22;Pays1;;;+336##0459284;30;NomVoie6929054;;#6217;Ville2;Pays3;2007-05-20 12:30:41;2007-05-20 12:30:41
1230585;Name585;FistName585;1976-03-27;Ville18;Pays3;NS000000585;;+336##0716085;20;NomVoie55585;;#4591;Ville22;Pays2;2004-09-17 05:20:25;2004-09-17 05:20:25
1269526;Name39526;FistName39526;1930-06-21;Ville12;Pays3;NS000039526;;+336##0260908;93;NomVoie9739526;;#1875;Ville15;Pays2;1998-06-10 04:41:47;1998-06-10 04:41:47
1264875;Name34875;FistName34875;1960-03-20;Ville10;Pays3;NS000034875;;+336##0205514;35;NomVoie6334875;;#0934;Ville22;Pays3;2012-03-17 15:28:20;2012-03-17 15:28:20
1260581;Name30581;FistName30581;1978-08-27;Ville24;Pays2;NS000030581;;+336##0316485;59;NomVoie6330581;;#6932;Ville17;Pays2;2017-06-01 21:39:28;2017-06-01 21:39:28
1266121;Name36121;FistName36121;1981-11-27;Ville23;Pays2;NS000036121;;+336##0270803;94;NomVoie2836121;;#3961;Ville9;Pays3;2006-06-08 13:14:45;2006-06-08 13:14:45
1256951;Name26951;FistName26951;1980-10-13;Ville11;Pays2;NS000026951;;+336##0985226;81;NomVoie5826951;;#6722;Ville25;Pays1;2001-11-13 06:53:46;2001-11-13 06:53:46
1262961;Name32961;FistName32961;1938-03-26;Ville23;Pays1;NS000032961;;+336##0592549;52;NomVoie4432961;;#4915;Ville8;Pays1;2012-05-22 05:38:59;2012-05-22 05:38:59
1263606;Name33606;FistName33606;2002-05-18;Ville12;Pays2;NS000033606;;+336##0488251;14;NomVoie3233606;;#3528;Ville22;Pays1;2008-07-26 16:53:59;2008-07-26 16:53:59
1264592;Name34592;FistName34592;1936-05-04;Ville20;Pays4;NS000034592;;+336##0529731;52;NomVoie8134592;;#1169;Ville10;Pays2;2000-07-21 23:06:09;2000-07-21 23:06:09
1252630;Name22630;FistName22630;1957-06-10;Ville6;Pays3;NS000022630;;+336##0536448;15;NomVoie3422630;;#4171;Ville12;Pays3;1999-01-04 14:45:34;1999-01-04 14:45:34
1250615;Name20615;FistName20615;1959-03-16;Ville25;Pays1;NS000020615;;+336##0571740;11;NomVoie4220615;;#8319;Ville5;Pays1;2009-01-12 14:05:34;2009-01-12 14:05:34
1252575;Name22575;FistName22575;1947-07-03;Ville3;Pays1;NS000022575;;+336##0763030;96;NomVoie522575;;#3711;Ville5;Pays3;2005-01-27 19:15:18;2005-01-27 19:15:18
1243678;Name13678;FistName13678;1976-09-24;Ville4;Pays2;NS000013678;;+336##0923138;30;NomVoie1213678;;#4133;Ville2;Pays1;2019-11-17 04:48:27;2019-11-17 04:48:27
1275908;Name45908;FistName45908;1935-10-09;Ville24;Pays1;NS000045908;;+336##0450214;11;NomVoie4545908;;#6973;Ville24;Pays1;2009-10-25 21:01:12;2009-10-25 21:01:12
1275935;Name45935;FistName45935;1970-04-17;Ville1;Pays1;NS000045935;;+336##0192921;57;NomVoie3345935;;#1675;Ville22;Pays1;2020-03-07 19:09:42;2020-03-07 19:09:42
1235494;Name5494;FistName5494;2006-09-21;Ville16;Pays3;NS000005494;;+336##0254940;11;NomVoie295494;;#7822;Ville4;Pays4;2016-08-08 04:32:39;2016-08-08 04:32:39
1230407;Name407;FistName407;1987-11-02;Ville8;Pays1;NS000000407;;+336##0216527;45;NomVoie70407;;#4363;Ville9;Pays1;2001-03-27 07:15:39;2001-03-27 07:15:39
1276381;Name46381;FistName46381;1966-08-08;Ville24;Pays1;NS000046381;;+336##0222291;30;NomVoie4046381;;#1687;Ville2;Pays2;1997-05-08 20:28:32;1997-05-08 20:28:32
1265451;Name35451;FistName35451;1939-03-05;Ville12;Pays2;NS000035451;;+336##0561589;98;NomVoie5035451;;#5014;Ville8;Pays1;2013-02-12 03:52:36;2013-02-12 03:52:36
1260737;Name30737;FistName30737;2011-09-21;Ville8;Pays2;NS000030737;;+336##0177371;5;NomVoie4230737;;#8451;Ville23;Pays3;1999-05-27 02:54:14;1999-05-27 02:54:14
1239554;Name9554;FistName9554;1960-08-17;Ville3;Pays3;NS000009554;;+336##0215805;50;NomVoie599554;;#6099;Ville8;Pays3;1998-03-07 07:15:07;1998-03-07 07:15:07
1279493;Name49493;FistName49493;1969-08-20;Ville9;Pays2;NS000049493;;+336##0602504;1;NomVoie1949493;;#7681;Ville15;Pays1;2021-06-09 11:58:32;2021-06-09 11:58:32
1234352;Name4352;FistName4352;1941-07-24;Ville18;Pays2;NS000004352;;+336##0786028;14;NomVoie94352;;#3248;Ville19;Pays3;2017-08-12 19:55:28;2017-08-12 19:55:28
1257138;Name27138;FistName27138;1944-01-23;Ville14;Pays1;NS000027138;;+336##0529288;13;NomVoie2227138;;#3260;Ville17;Pays2;2009-02-15 21:34:45;2009-02-15 21:34:45
1250919;Name20919;FistName20919;1978-10-05;Ville18;Pays2;NS000020919;;+336##0173290;61;NomVoie4520919;;#3507;Ville15;Pays3;2011-06-12 22:39:58;2011-06-12 22:39:58
1240278;Name10278;FistName10278;1985-08-02;Ville12;Pays3;NS000010278;;+336##0796040;35;NomVoie2010278;;#7281;Ville3;Pays1;2020-02-11 12:51:20;2020-02-11 12:51:20
1249197;Name19197;FistName19197;1966-10-13;Ville18;Pays2;NS000019197;;+336##0242858;33;NomVoie219197;;#1708;Ville5;Pays2;2013-03-12 03:10:31;2013-03-12 03:10:31
1250501;Name20501;FistName20501;2009-11-04;Ville13;Pays2;NS000020501;;+336##0935795;27;NomVoie7120501;;#4944;Ville10;Pays1;2001-06-05 14:28:49;2001-06-05 14:28:49
1232831;Name2831;FistName2831;1995-03-10;Ville25;Pays2;NS000002831;;+336##0484066;70;NomVoie762831;;#5428;Ville25;Pays1;2018-07-22 06:47:20;2018-07-22 06:47:20
1269274;Name39274;FistName39274;1934-08-24;Ville21;Pays1;NS000039274;;+336##0430300;29;NomVoie1439274;;#0061;Ville18;Pays3;2011-08-17 16:57:53;2011-08-17 16:57:53
1268698;Name38698;FistName38698;1946-05-03;Ville18;Pays4;NS000038698;;+336##0264780;86;NomVoie4538698;;#3884;Ville6;Pays1;2017-04-21 20:21:52;2017-04-21 20:21:52
1246565;Name16565;FistName16565;1985-03-13;Ville8;Pays2;NS000016565;;+336##0438377;55;NomVoie5616565;;#7731;Ville4;Pays1;2010-02-06 17:04:56;2010-02-06 17:04:56
1246303;Name16303;FistName16303;1935-11-07;Ville3;Pays1;NS000016303;;+336##0690684;70;NomVoie6716303;;#3331;Ville8;Pays2;2004-03-07 07:51:22;2004-03-07 07:51:22
1267855;Name37855;FistName37855;1961-10-18;Ville4;Pays1;NS000037855;;+336##0760474;77;NomVoie3537855;;#8930;Ville16;Pays1;2016-06-09 03:41:30;2016-06-09 03:41:30
1261465;Name31465;FistName31465;1985-04-06;Ville23;Pays4;NS000031465;;+336##0370025;27;NomVoie8431465;;#1444;Ville23;Pays4;2001-09-08 12:51:28;2001-09-08 12:51:28
1242691;Name12691;FistName12691;1954-09-03;Ville20;Pays3;NS000012691;;+336##0537796;79;NomVoie8012691;;#2437;Ville6;Pays3;2016-09-09 04:21:59;2016-09-09 04:21:59
1252185;Name22185;FistName22185;1961-02-18;Ville7;Pays3;NS000022185;;+336##0879033;97;NomVoie9922185;;#1389;Ville9;Pays1;2016-09-10 09:40:56;2016-09-10 09:40:56
1263542;Name33542;FistName33542;1994-03-23;Ville16;Pays3;NS000033542;;+336##0983187;91;NomVoie5233542;;#9993;Ville3;Pays1;2010-11-14 02:51:54;2010-11-14 02:51:54
1235722;Name5722;FistName5722;1979-02-14;Ville2;Pays2;NS000005722;;+336##0278618;3;NomVoie105722;;#3836;Ville17;Pays3;2020-04-20 20:19:04;2020-04-20 20:19:04
1270605;Name40605;FistName40605;1983-03-09;Ville13;Pays2;NS000040605;;+336##0984201;44;NomVoie9440605;;#5567;Ville18;Pays2;2001-11-10 14:12:15;2001-11-10 14:12:15
1262897;Name32897;FistName32897;1964-03-14;Ville8;Pays3;NS000032897;;+336##0002770;56;NomVoie1332897;;#7252;Ville10;Pays3;2013-05-13 07:57:12;2013-05-13 07:57:12
1237159;Name7159;FistName7159;1941-09-05;Ville7;Pays2;NS000007159;;+336##0805037;12;NomVoie447159;;#3669;Ville21;Pays1;2001-08-17 09:49:41;2001-08-17 09:49:41
1253323;Name23323;FistName23323;1972-11-09;Ville12;Pays2;NS000023323;;+336##0210793;33;NomVoie6123323;;#0418;Ville1;Pays3;2005-05-13 09:40:04;2005-05-13 09:40:04
