ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1258683;Name28683;FistName28683;1944-06-07;Ville7;Pays2;NS000028683;;+336##0878553;21;NomVoie1228683;;#4749;Ville17;Pays1;2000-02-02 04:10:48;2000-02-02 04:10:48
1262339;Name32339;FistName32339;1950-07-19;Ville25;Pays2;NS000032339;;+336##0760990;10;NomVoie1232339;;#7015;Ville10;Pays1;2003-10-21 16:53:13;2003-10-21 16:53:13
1252220;Name22220;FistName22220;2005-10-21;Ville1;Pays4;NS000022220;;+336##0953941;74;NomVoie1822220;;#0236;Ville22;Pays3;2010-05-19 14:14:27;2010-05-19 14:14:27
1252011;Name22011;FistName22011;2008-03-22;Ville6;Pays2;NS000022011;;+336##0216579;1;NomVoie4522011;;#5238;Ville4;Pays4;2001-01-06 17:51:59;2001-01-06 17:51:59
1249268;Name19268;FistName19268;1962-03-16;Ville20;Pays3;NS000019268;;+336##0387960;66;NomVoie4419268;;#4188;Ville15;Pays3;2008-10-01 13:56:56;2008-10-01 13:56:56
1244022;Name14022;FistName14022;2010-05-26;Ville2;Pays5;NS000014022;;+336##0881009;63;NomVoie5814022;;#6568;Ville5;Pays1;2016-02-27 19:51:51;2016-02-27 19:51:51
1251313;Name21313;FistName21313;1982-09-18;Ville2;Pays1;NS000021313;;+336##0823174;60;NomVoie121313;;#7722;Ville16;Pays2;2014-10-07 17:27:25;2014-10-07 17:27:25
1261054;Name31054;FistName31054;1986-03-06;Ville5;Pays1;NS000031054;;+336##0788333;81;NomVoie7231054;;#7030;Ville21;Pays2;2003-06-09 08:49:54;2003-06-09 08:49:54
1269815;Name39815;FistName39815;1998-10-04;Ville21;Pays2;NS000039815;;+336##0703668;43;NomVoie7439815;;#2076;Ville17;Pays2;2007-07-10 16:58:48;2007-07-10 16:58:48
1243636;Name13636;FistName13636;1953-01-05;Ville3;Pays4;NS000013636;;+336##0823188;19;NomVoie2913636;;#0111;Ville21;Pays2;2013-09-16 21:26:40;2013-09-16 21:26:40
1256011;Name26011;FistName26011;1978-08-01;Ville23;Pays3;NS000026011;;+336##0513747;58;NomVoie7626011;;#9603;Ville10;Pays1;1997-02-13 13:01:29;1997-02-13 13:01:29
1269719;Name39719;FistName39719;1935-08-08;Ville1;Pays3;NS000039719;;+336##0974587;18;NomVoie4839719;;#6462;Ville11;Pays1;2000-04-15 03:13:18;2000-04-15 03:13:18
1254370;Name24370;FistName24370;1968-08-22;Ville12;Pays1;NS000024370;;+336##0846662;82;NomVoie8624370;;#6693;Ville7;Pays3;2013-09-14 07:05:37;2013-09-14 07:05:37
1257184;Name27184;FistName27184;1951-04-05;Ville13;Pays3;NS000027184;;+336##0429568;88;NomVoie4427184;;#5187;Ville16;Pays4;2010-09-18 23:16:55;2010-09-18 23:16:55
1272309;Name42309;FistName42309;1946-04-02;Ville13;Pays3;NS000042309;;+336##0819835;10;NomVoie3442309;;#3539;Ville21;Pays1;2011-09-11 02:30:06;2011-09-11 02:30:06
1236173;Name6173;FistName6173;1975-11-10;Ville18;Pays3;NS000006173;;+336##0718020;24;NomVoie336173;;#4556;Ville13;Pays1;2021-07-05 21:28:57;2021-07-05 21:28:57
1261277;Name31277;FistName31277;1989-05-04;Ville23;Pays1;NS000031277;;+336##0107897;75;NomVoie5131277;;#5172;Ville6;Pays3;1999-10-18 13:08:30;1999-10-18 13:08:30
1254802;Name24802;FistName24802;2001-04-21;Ville18;Pays1;NS000024802;;+336##0744243;38;NomVoie8824802;;#6860;Ville17;Pays1;2019-01-04 20:44:25;2019-01-04 20:44:25
1261801;Name31801;FistName31801;1956-07-18;Ville16;Pays2;NS000031801;;+336##0532179;82;NomVoie6131801;;#5942;Ville7;Pays2;2010-11-23 04:47:56;2010-11-23 04:47:56
1269337;Name39337;FistName39337;1931-01-07;Ville13;Pays3;NS000039337;;+336##0130971;5;NomVoie5739337;;#2949;Ville15;Pays4;2003-11-22 22:58:59;2003-11-22 22:58:59
1274834;Name44834;FistName44834;1979-10-14;Ville18;Pays2;NS000044834;;+336##0195359;99;NomVoie8544834;;#8646;Ville20;Pays2;2001-01-21 23:10:16;2001-01-21 23:10:16
1265617;Name35617;FistName35617;1970-05-05;Ville14;Pays1;NS000035617;;+336##0846240;42;NomVoie5535617;;#0685;Ville19;Pays1;2021-04-18 20:26:10;2021-04-18 20:26:10
1245538;Name15538;FistName15538;1992-10-14;Ville20;Pays4;NS000015538;;+336##0936337;66;NomVoie815538;;#5116;Ville20;Pays2;2015-10-19 07:48:54;2015-10-19 07:48:54
1276316;Name46316;FistName46316;1942-11-21;Ville18;Pays1;NS000046316;;+336##0690579;28;NomVoie6146316;;#8027;Ville11;Pays2;2023-04-03 03:14:21;2023-04-03 03:14:21
1241388;Name11388;FistName11388;2015-08-02;Ville21;Pays2;NS000011388;;+336##0999387;71;NomVoie1511388;;#6239;Ville18;Pays1;2004-05-23 06:26:47;2004-05-23 06:26:47
1234258;Name4258;FistName4258;2008-06-07;Ville12;Pays4;NS000004258;;+336##0253857;29;NomVoie574258;;#2933;Ville9;Pays3;2021-07-09 03:34:23;2021-07-09 03:34:23
1265027;Name35027;FistName35027;1980-02-25;Ville3;Pays1;NS000035027;;+336##0392070;1;NomVoie8735027;;#9553;Ville22;Pays4;2023-05-08 06:58:58;2023-05-08 06:58:58
1242573;Name12573;FistName12573;1952-08-22;Ville9;Pays1;NS000012573;;+336##0362726;85;NomVoie9912573;;#7205;Ville4;Pays4;2005-08-11 12:14:25;2005-08-11 12:14:25
1271898;Name41898;FistName41898;1966-08-17;Ville18;Pays2;NS000041898;;+336##0342584;15;NomVoie6241898;;#6073;Ville16;Pays1;2017-03-21 03:22:37;2017-03-21 03:22:37
1258139;Name28139;FistName28139;1967-08-17;Ville15;Pays4;NS000028139;;+336##0576227;49;NomVoie2428139;;#7795;Ville22;Pays1;2004-10-24 15:40:36;2004-10-24 15:40:36
1248002;Name18002;FistName18002;1963-08-22;Ville11;Pays2;NS000018002;;+336##0187390;34;NomVoie5518002;;#8318;Ville5;Pays2;2001-03-20 18:53:38;2001-03-20 18:53:38
1243062;Name13062;FistName13062;1952-04-15;Ville3;Pays4;NS000013062;;+336##0300253;16;NomVoie6713062;;#7242;Ville18;Pays1;2020-10-15 13:32:54;2020-10-15 13:32:54
1278617;Name48617;FistName48617;1968-06-20;Ville19;Pays2;NS000048617;;+336##0897003;65;NomVoie6048617;;#3169;Ville10;Pays3;2023-07-19 20:57:17;2023-07-19 20:57:17
1269363;Name39363;FistName39363;1956-02-03;Ville16;Pays2;NS000039363;;+336##0752686;3;NomVoie9439363;;#4219;Ville19;Pays5;2017-09-03 01:43:24;2017-09-03 01:43:24
1279811;Name49811;FistName49811;1980-05-25;Ville20;Pays3;NS000049811;;+336##0979134;38;NomVoie1549811;;#0764;Ville25;Pays1;1997-07-06 06:05:49;1997-07-06 06:05:49
1262233;Name32233;FistName32233;2011-08-12;Ville25;Pays2;NS000032233;;+336##0061952;65;NomVoie4732233;;#4966;Ville15;Pays2;1998-04-22 13:14:30;1998-04-22 13:14:30
1237727;Name7727;FistName7727;1967-10-23;Ville6;Pays2;NS000007727;;+336##0189675;29;NomVoie377727;;#9186;Ville5;Pays3;2016-01-19 06:38:34;2016-01-19 06:38:34
1232462;Name2462;FistName2462;1966-01-20;Ville1;Pays1;NS000002462;;+336##0914044;14;NomVoie502462;;#1565;Ville8;Pays3;1998-05-08 23:34:43;1998-05-08 23:34:43
1245125;Name15125;FistName15125;1976-03-16;Ville21;Pays1;NS000015125;;+336##0989817;19;NomVoie9615125;;#3508;Ville21;Pays1;2013-10-14 19:17:12;2013-10-14 19:17:12
1257309;Name27309;FistName27309;2005-07-27;Ville5;Pays2;NS000027309;;+336##0362256;76;NomVoie3427309;;#1382;Ville23;Pays2;2012-01-05 19:10:01;2012-01-05 19:10:01
1278276;Name48276;FistName48276;2002-07-03;Ville20;Pays2;NS000048276;;+336##0038986;85;NomVoie4548276;;#2988;Ville4;Pays3;1998-03-07 09:34:33;1998-03-07 09:34:33
1258901;Name28901;FistName28901;1971-11-12;Ville2;Pays4;NS000028901;;+336##0823747;4;NomVoie3528901;;#6542;Ville7;Pays2;2007-07-06 03:32:26;2007-07-06 03:32:26
1232915;Name2915;FistName2915;1964-04-19;Ville21;Pays4;NS000002915;;+336##0734717;11;NomVoie572915;;#6786;Ville15;Pays2;2018-04-02 06:33:36;2018-04-02 06:33:36
1268806;Name38806;FistName38806;1988-04-09;Ville10;Pays5;NS000038806;;+336##0792077;25;NomVoie1638806;;#9041;Ville19;Pays2;2002-09-14 18:35:26;2002-09-14 18:35:26
1259430;Name29430;FistName29430;1974-10-25;Ville17;Pays4;NS000029430;;+336##0636649;96;NomVoie9929430;;#4066;Ville18;Pays2;2009-01-16 04:01:35;2009-01-16 04:01:35
1237362;Name7362;FistName7362;2006-09-18;Ville23;Pays2;NS000007362;;+336##0870162;27;NomVoie237362;;#0391;Ville15;Pays3;1998-08-18 04:28:26;1998-08-18 04:28:26
1266861;Name36861;FistName36861;2003-10-03;Ville4;Pays1;NS000036861;;+336##0363968;68;NomVoie5136861;;#3214;Ville20;Pays1;2021-07-20 17:47:14;2021-07-20 17:47:14
1263829;Name33829;FistName33829;2009-07-10;Ville12;Pays2;NS000033829;;+336##0598545;67;NomVoie8833829;;#5850;Ville18;Pays1;2003-08-24 11:10:57;2003-08-24 11:10:57
1243752;Name13752;FistName13752;1972-09-27;Ville2;Pays3;NS000013752;;+336##0686251;15;NomVoie1313752;;#8900;Ville16;Pays2;2000-03-24 22:23:27;2000-03-24 22:23:27
1247076;Name17076;FistName17076;1958-05-02;Ville20;Pays2;NS000017076;;+336##0641953;11;NomVoie2517076;;#5920;Ville14;Pays2;2019-11-09 08:19:12;2019-11-09 08:19:12
1249019;Name19019;FistName19019;1998-04-03;Ville5;Pays3;NS000019019;;+336##0626980;77;NomVoie9419019;;#5672;Ville10;Pays2;2005-10-01 23:27:33;2005-10-01 23:27:33
1257955;Name27955;FistName27955;2010-10-12;Ville16;Pays2;NS000027955;;+336##0731141;84;NomVoie4727955;;#5105;Ville25;Pays1;2018-06-12 17:53:18;2018-06-12 17:53:18
1273063;Name43063;FistName43063;1939-02-08;Ville7;Pays2;NS000043063;;+336##0128005;88;NomVoie4243063;;#1034;Ville12;Pays3;2002-05-01 02:43:34;2002-05-01 02:43:34
1268761;Name38761;FistName38761;1974-02-25;Ville9;Pays3;NS000038761;;+336##0696061;35;NomVoie2238761;;#5108;Ville9;Pays1;2012-10-22 12:37:19;2012-10-22 12:37:19
1254152;Name24152;FistName24152;2012-07-25;Ville3;Pays1;NS000024152;;+336##0585322;73;NomVoie5224152;;#1762;Ville1;Pays1;2001-10-08 06:43:27;2001-10-08 06:43:27
1266069;Name36069;FistName36069;1954-04-25;Ville22;Pays2;;;+336##0492792;17;NomVoie9936069;;#6508;Ville9;Pays4;2018-07-20 12:23:04;2018-07-20 12:23:04
1277096;Name47096;FistName47096;1996-08-07;Ville22;Pays3;NS000047096;;+336##0234714;11;NomVoie6947096;;#8389;Ville22;Pays3;2014-10-08 21:49:38;2014-10-08 21:49:38
1235508;Name5508;FistName5508;1997-05-04;Ville16;Pays1;NS000005508;;+336##0203856;60;NomVoie215508;;#9483;Ville10;Pays3;2005-04-06 07:50:57;2005-04-06 07:50:57
1240704;Name10704;FistName10704;2014-09-27;Ville9;Pays1;NS000010704;;+336##0220130;46;NomVoie8010704;;#2477;Ville6;Pays2;2021-07-19 05:44:06;2021-07-19 05:44:06
1247139;Name17139;FistName17139;1979-07-03;Ville6;Pays5;NS000017139;;+336##0745789;0;NomVoie1817139;;#7901;Ville10;Pays1;1998-02-09 13:16:53;1998-02-09 13:16:53
1268699;Name38699;FistName38699;1935-04-14;Ville16;Pays3;NS000038699;;+336##0919483;85;NomVoie1038699;;#0655;Ville19;Pays1;2011-08-07 21:56:18;2011-08-07 21:56:18
1256640;Name26640;FistName26640;2010-02-23;Ville15;Pays3;NS000026640;;+336##0801978;92;NomVoie2526640;;#7017;Ville14;Pays3;1998-04-14 06:23:29;1998-04-14 06:23:29
1276143;Name46143;FistName46143;1983-03-26;Ville20;Pays4;NS000046143;;+336##0720134;72;NomVoie8746143;;#8557;Ville19;Pays3;2010-03-19 01:58:30;2010-03-19 01:58:30
1231185;Name1185;FistName1185;1979-01-16;Ville3;Pays2;NS000001185;;+336##0288070;83;NomVoie451185;;#8785;Ville14;Pays2;2003-02-12 14:20:38;2003-02-12 14:20:38
1253190;Name23190;FistName23190;2003-07-21;Ville12;Pays1;NS000023190;;+336##0214431;46;NomVoie1723190;;#2556;Ville19;Pays3;2022-03-08 11:42:26;2022-03-08 11:42:26
1267130;Name37130;FistName37130;1974-02-19;Ville12;Pays1;NS000037130;;+336##0862004;23;NomVoie6537130;;#7879;Ville4;Pays2;1997-04-21 03:52:33;1997-04-21 03:52:33
1230364;Name364;FistName364;2009-08-07;Ville7;Pays2;NS000000364;;+336##0699643;22;NomVoie52364;;#7254;Ville19;Pays1;2022-08-01 22:43:33;2022-08-01 22:43:33
1247840;Name17840;FistName17840;1989-02-18;Ville3;Pays2;NS000017840;;+336##0977854;87;NomVoie1717840;;#7747;Ville9;Pays1;2018-07-08 05:28:46;2018-07-08 05:28:46
1235379;Name5379;FistName5379;1947-09-17;Ville10;Pays1;NS000005379;;+336##0491231;22;NomVoie365379;;#1597;Ville23;Pays5;2009-10-26 15:11:22;2009-10-26 15:11:22
1257458;Name27458;FistName27458;1944-07-01;Ville24;Pays4;NS000027458;;+336##0035910;22;NomVoie3527458;;#7986;Ville13;Pays2;2000-06-26 22:49:43;2000-06-26 22:49:43
1249481;Name19481;FistName19481;1987-06-03;Ville9;Pays3;NS000019481;;+336##0610938;59;NomVoie4019481;;#8451;Ville24;Pays1;2008-09-09 07:32:21;2008-09-09 07:32:21
1260374;Name30374;FistName30374;1936-02-05;Ville25;Pays1;NS000030374;;+336##0139477;72;NomVoie030374;;#5934;Ville7;Pays1;2018-10-20 16:47:14;2018-10-20 16:47:14
1234120;Name4120;FistName4120;1932-10-26;Ville15;Pays1;NS000004120;;+336##0175755;86;NomVoie714120;;#5246;Ville2;Pays1;2007-01-24 03:25:45;2007-01-24 03:25:45
1251074;Name21074;FistName21074;1961-10-05;Ville15;Pays2;NS000021074;;+336##0940615;45;NomVoie321074;;#6331;Ville17;Pays2;2004-01-14 05:14:44;2004-01-14 05:14:44
1269317;Name39317;FistName39317;1973-11-24;Ville1;Pays2;NS000039317;;+336##0153694;51;NomVoie4639317;;#5919;Ville1;Pays2;1998-10-25 17:44:59;1998-10-25 17:44:59
1272667;Name42667;FistName42667;1992-06-24;Ville5;Pays2;NS000042667;;+336##0057771;66;NomVoie7542667;;#4769;Ville5;Pays1;2014-08-05 04:10:22;2014-08-05 04:10:22
1240286;Name10286;FistName10286;1956-07-12;Ville20;Pays3;NS000010286;;+336##0534980;27;NomVoie2510286;;#3437;Ville4;Pays2;2016-05-06 14:37:24;2016-05-06 14:37:24
1254037;Name24037;FistName24037;1980-01-20;Ville15;Pays2;NS000024037;;+336##0217621;47;NomVoie8024037;;#8576;Ville11;Pays1;2001-10-13 10:13:30;2001-10-13 10:13:30
1233504;Name3504;FistName3504;1955-02-25;Ville9;Pays1;NS000003504;;+336##0412100;34;NomVoie333504;;#5204;Ville7;Pays4;2016-05-18 02:35:28;2016-05-18 02:35:28
1260658;Name30658;FistName30658;1941-11-06;Ville17;Pays2;NS000030658;;+336##0874079;98;NomVoie9130658;;#4822;Ville25;Pays2;2005-09-14 15:25:07;2005-09-14 15:25:07
1244895;Name14895;FistName14895;1934-05-07;Ville16;Pays1;NS000014895;;+336##0019072;22;NomVoie6414895;;#9510;Ville20;Pays1;2000-02-03 09:39:53;2000-02-03 09:39:53
1279087;Name49087;FistName49087;1931-02-17;Ville22;Pays1;NS000049087;;+336##0916224;73;NomVoie5549087;;#1024;Ville15;Pays1;2022-06-21 13:57:36;2022-06-21 13:57:36
1238316;Name8316;FistName8316;2011-11-10;Ville2;Pays3;NS000008316;;+336##0599726;78;NomVoie398316;;#8151;Ville25;Pays2;2013-11-12 04:56:26;2013-11-12 04:56:26
1255656;Name25656;FistName25656;1991-03-25;Ville3;Pays2;NS000025656;;+336##0985973;80;NomVoie5125656;;#7961;Ville16;Pays4;2015-06-16 02:19:31;2015-06-16 02:19:31
1233363;Name3363;FistName3363;1941-02-14;Ville20;Pays1;NS000003363;;+336##0477818;25;NomVoie153363;;#0697;Ville9;Pays2;1998-03-02 10:30:46;1998-03-02 10:30:46
1263430;Name33430;FistName33430;2014-06-22;Ville2;Pays3;NS000033430;;+336##0750709;70;NomVoie3533430;;#7193;Ville4;Pays2;2005-06-27 04:16:07;2005-06-27 04:16:07
1233273;Name3273;FistName3273;1981-08-10;Ville24;Pays3;NS000003273;;+336##0906230;11;NomVoie803273;;#6314;Ville7;Pays2;2021-01-08 16:16:31;2021-01-08 16:16:31
1256748;Name26748;FistName26748;1941-08-15;Ville13;Pays2;NS000026748;;+336##0066899;83;NomVoie3826748;;#7927;Ville25;Pays2;2014-06-23 17:44:41;2014-06-23 17:44:41
1247574;Name17574;FistName17574;2011-10-11;Ville21;Pays3;NS000017574;;+336##0609528;2;NomVoie6017574;;#1346;Ville10;Pays3;2023-11-24 19:14:44;2023-11-24 19:14:44
1236418;Name6418;FistName6418;1964-09-11;Ville22;Pays1;NS000006418;;+336##0079422;23;NomVoie636418;;#3556;Ville10;Pays2;2015-09-21 15:47:23;2015-09-21 15:47:23
1269021;Name39021;FistName39021;2002-11-18;Ville24;Pays1;NS000039021;;+336##0916157;6;NomVoie2539021;;#4241;Ville2;Pays2;2017-03-03 14:47:02;2017-03-03 14:47:02
1233912;Name3912;FistName3912;2009-10-08;Ville6;Pays1;NS000003912;;+336##0628152;64;NomVoie603912;;#9300;Ville5;Pays1;2008-02-26 04:42:23;2008-02-26 04:42:23
1233216;Name3216;FistName3216;1997-05-27;Ville19;Pays4;NS000003216;;+336##0057899;84;NomVoie633216;;#3115;Ville14;Pays2;2001-11-14 22:10:30;2001-11-14 22:10:30
1237835;Name7835;FistName7835;1975-06-06;Ville11;Pays1;NS000007835;;+336##0701093;25;NomVoie967835;;#5936;Ville22;Pays2;2003-04-09 10:21:47;2003-04-09 10:21:47
1254755;Name24755;FistName24755;1977-07-16;Ville1;Pays2;NS000024755;;+336##0944338;6;NomVoie7624755;;#4935;Ville25;Pays2;2000-01-07 09:19:02;2000-01-07 09:19:02
1272898;Name42898;FistName42898;1957-03-03;Ville2;Pays2;NS000042898;;+336##0306237;86;NomVoie7442898;;#4350;Ville21;Pays2;2019-02-24 19:05:54;2019-02-24 19:05:54
1260846;Name30846;FistName30846;1972-09-17;Ville2;Pays2;NS000030846;;+336##0176211;81;NomVoie3030846;;#0537;Ville5;Pays2;2008-02-21 07:13:15;2008-02-21 07:13:15
1242663;Name12663;FistName12663;1953-02-25;Ville15;Pays1;NS000012663;;+336##0160595;14;NomVoie4512663;;#3205;Ville11;Pays2;2007-11-01 10:30:36;2007-11-01 10:30:36
1259176;Name29176;FistName29176;1944-02-25;Ville13;Pays3;NS000029176;;+336##0854874;32;NomVoie4729176;;#2485;Ville24;Pays1;2022-08-02 23:42:14;2022-08-02 23:42:14
1245260;Name15260;FistName15260;1977-02-27;Ville21;Pays2;NS000015260;;+336##0765149;91;NomVoie7315260;;#5033;Ville6;Pays1;2016-04-02 12:22:25;2016-04-02 12:22:25
1249780;Name19780;FistName19780;1976-01-02;Ville7;Pays2;NS000019780;;+336##0711781;63;NomVoie2719780;;#0941;Ville18;Pays1;1999-04-09 05:52:26;1999-04-09 05:52:26
1252618;Name22618;FistName22618;2014-03-18;Ville20;Pays3;NS000022618;;+336##0165958;63;NomVoie9522618;;#9190;Ville24;Pays2;2012-08-10 22:07:22;2012-08-10 22:07:22
1240071;Name10071;FistName10071;2016-06-21;Ville1;Pays1;NS000010071;;+336##0094937;96;NomVoie4810071;;#0814;Ville25;Pays2;2014-01-02 07:50:35;2014-01-02 07:50:35
1236548;Name6548;FistName6548;1939-05-16;Ville19;Pays1;NS000006548;;+336##0739431;45;NomVoie36548;;#1722;Ville4;Pays2;1998-08-24 15:58:54;1998-08-24 15:58:54
1253467;Name23467;FistName23467;2007-08-25;Ville21;Pays1;NS000023467;;+336##0500612;37;NomVoie1023467;;#6838;Ville20;Pays3;2005-05-20 13:42:35;2005-05-20 13:42:35
