ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1245829;Name15829;FistName15829;1947-07-08;Ville15;Pays1;NS000015829;;+336##0176067;79;NomVoie3715829;;#1981;Ville17;Pays2;2012-02-16 06:02:08;2012-02-16 06:02:08
1236731;Name6731;FistName6731;2000-03-06;Ville12;Pays2;NS000006731;;+336##0230136;79;NomVoie936731;;#4810;Ville16;Pays4;2009-04-12 20:15:06;2009-04-12 20:15:06
1267403;Name37403;FistName37403;1941-04-11;Ville17;Pays1;NS000037403;;+336##0669828;39;NomVoie9437403;;#6259;Ville18;Pays1;2021-02-05 12:13:57;2021-02-05 12:13:57
1260508;Name30508;FistName30508;1994-11-26;Ville13;Pays2;NS000030508;;+336##0373053;73;NomVoie1230508;;#3168;Ville19;Pays2;2012-08-09 03:14:08;2012-08-09 03:14:08
1270223;Name40223;FistName40223;1996-01-24;Ville4;Pays2;NS000040223;;+336##0766834;3;NomVoie6440223;;#8937;Ville2;Pays1;2003-08-21 03:16:26;2003-08-21 03:16:26
1272321;Name42321;FistName42321;2001-02-15;Ville13;Pays1;NS000042321;;+336##0225297;88;NomVoie9842321;;#1139;Ville13;Pays2;2011-09-22 13:13:29;2011-09-22 13:13:29
1238083;Name8083;FistName8083;1961-05-09;Ville14;Pays2;NS000008083;;+336##0689149;28;NomVoie78083;;#6664;Ville16;Pays2;2001-01-19 22:26:21;2001-01-19 22:26:21
1271519;Name41519;FistName41519;1933-01-09;Ville8;Pays1;NS000041519;;+336##0738779;20;NomVoie3141519;;#6016;Ville9;Pays2;2020-03-25 13:40:47;2020-03-25 13:40:47
1237712;Name7712;FistName7712;1976-03-01;Ville6;Pays3;NS000007712;;+336##0453757;31;NomVoie287712;;#8509;Ville13;Pays1;2022-02-18 11:07:44;2022-02-18 11:07:44
1269379;Name39379;FistName39379;1951-02-13;Ville7;Pays3;NS000039379;;+336##0920592;35;NomVoie3339379;;#2512;Ville21;Pays1;2001-03-26 20:57:17;2001-03-26 20:57:17
1239535;Name9535;FistName9535;1930-04-18;Ville14;Pays3;NS000009535;;+336##0203802;1;NomVoie79535;;#5126;Ville4;Pays2;2002-04-22 04:51:16;2002-04-22 04:51:16
1231192;Name1192;FistName1192;1952-09-02;Ville9;Pays3;NS000001192;;+336##0547001;52;NomVoie981192;;#5611;Ville1;Pays1;2008-07-05 14:35:40;2008-07-05 14:35:40
1231271;Name1271;FistName1271;1973-02-05;Ville11;Pays3;NS000001271;;+336##0638312;20;NomVoie371271;;#9342;Ville3;Pays2;2023-03-06 05:15:03;2023-03-06 05:15:03
1243373;Name13373;FistName13373;1941-08-09;Ville15;Pays3;NS000013373;;+336##0898428;78;NomVoie4513373;;#5726;Ville2;Pays1;2001-03-17 14:51:28;2001-03-17 14:51:28
1266580;Name36580;FistName36580;1994-11-05;Ville3;Pays3;NS000036580;;+336##0557347;87;NomVoie8836580;;#7155;Ville17;Pays4;2003-06-27 08:02:25;2003-06-27 08:02:25
1273773;Name43773;FistName43773;2013-05-01;Ville17;Pays3;NS000043773;;+336##0243413;36;NomVoie9143773;;#3518;Ville18;Pays1;1997-04-06 01:29:19;1997-04-06 01:29:19
1261564;Name31564;FistName31564;1963-03-20;Ville23;Pays2;NS000031564;;+336##0114635;50;NomVoie1431564;;#4755;Ville24;Pays1;2023-08-01 10:45:29;2023-08-01 10:45:29
1250029;Name20029;FistName20029;1933-05-26;Ville25;Pays1;NS000020029;;+336##0078242;97;NomVoie8120029;;#3621;Ville14;Pays2;2012-01-16 20:48:46;2012-01-16 20:48:46
1244566;Name14566;FistName14566;2007-01-03;Ville3;Pays1;NS000014566;;+336##0068639;35;NomVoie7014566;;#4682;Ville18;Pays1;2006-11-04 16:33:22;2006-11-04 16:33:22
1275039;Name45039;FistName45039;1958-09-23;Ville5;Pays3;NS000045039;;+336##0010121;16;NomVoie8545039;;#5230;Ville4;Pays1;2016-10-23 16:41:57;2016-10-23 16:41:57
1245171;Name15171;FistName15171;1952-10-16;Ville15;Pays1;NS000015171;;+336##0761994;43;NomVoie615171;;#7732;Ville9;Pays2;2004-11-23 13:50:08;2004-11-23 13:50:08
1240116;Name10116;FistName10116;1936-04-22;Ville7;Pays1;NS000010116;;+336##0061265;17;NomVoie3710116;;#4900;Ville14;Pays4;2007-06-23 02:53:17;2007-06-23 02:53:17
1242796;Name12796;FistName12796;1987-01-17;Ville5;Pays1;NS000012796;;+336##0279312;87;NomVoie9712796;;#8180;Ville6;Pays1;2000-07-02 22:29:01;2000-07-02 22:29:01
1255908;Name25908;FistName25908;1998-01-12;Ville25;Pays2;NS000025908;;+336##0545010;24;NomVoie4425908;;#2668;Ville8;Pays1;2001-01-22 02:38:42;2001-01-22 02:38:42
1249729;Name19729;FistName19729;1972-05-18;Ville13;Pays4;NS000019729;;+336##0974738;43;NomVoie7219729;;#1887;Ville19;Pays2;2004-10-14 11:51:43;2004-10-14 11:51:43
1268596;Name38596;FistName38596;1942-03-02;Ville23;Pays2;NS000038596;;+336##0480108;42;NomVoie9438596;;#5987;Ville8;Pays2;2021-02-23 19:16:27;2021-02-23 19:16:27
1242694;Name12694;FistName12694;1954-11-16;Ville10;Pays2;NS000012694;;+336##0558525;60;NomVoie6812694;;#1559;Ville16;Pays2;2000-01-21 19:44:13;2000-01-21 19:44:13
1255788;Name25788;FistName25788;1986-03-22;Ville5;Pays3;NS000025788;;+336##0542661;21;NomVoie1725788;;#4026;Ville17;Pays2;2000-01-17 05:34:19;2000-01-17 05:34:19
1259782;Name29782;FistName29782;1982-05-10;Ville20;Pays1;NS000029782;;+336##0301668;14;NomVoie7329782;;#7073;Ville22;Pays1;2008-10-15 12:54:03;2008-10-15 12:54:03
1231399;Name1399;FistName1399;1998-09-19;Ville10;Pays2;NS000001399;;+336##0462132;53;NomVoie561399;;#6147;Ville1;Pays2;2001-01-13 07:41:31;2001-01-13 07:41:31
1252959;Name22959;FistName22959;1935-10-14;Ville17;Pays3;NS000022959;;+336##0057203;67;NomVoie9222959;;#6453;Ville19;Pays1;1997-08-06 02:23:46;1997-08-06 02:23:46
1264583;Name34583;FistName34583;2004-07-08;Ville1;Pays4;NS000034583;;+336##0063175;49;NomVoie8234583;;#5558;Ville17;Pays1;2011-09-11 07:33:22;2011-09-11 07:33:22
1235564;Name5564;FistName5564;2005-08-16;Ville10;Pays3;NS000005564;;+336##0411770;59;NomVoie365564;;#9017;Ville18;Pays2;2023-04-06 07:46:24;2023-04-06 07:46:24
1244645;Name14645;FistName14645;1939-02-24;Ville11;Pays2;NS000014645;;+336##0026261;64;NomVoie5914645;;#7449;Ville2;Pays3;2002-11-17 01:26:05;2002-11-17 01:26:05
1240556;Name10556;FistName10556;1933-02-24;Ville8;Pays2;;;+336##0542456;83;NomVoie8110556;;#8449;Ville23;Pays1;2011-09-16 17:15:44;2011-09-16 17:15:44
1242989;Name12989;FistName12989;1991-10-27;Ville17;Pays1;NS000012989;;+336##0377056;62;NomVoie512989;;#4123;Ville14;Pays2;2019-09-12 02:55:17;2019-09-12 02:55:17
1248179;Name18179;FistName18179;1954-10-10;Ville12;Pays3;NS000018179;;+336##0531949;55;NomVoie8018179;;#4391;Ville22;Pays2;2005-04-25 23:11:41;2005-04-25 23:11:41
1246493;Name16493;FistName16493;2005-10-04;Ville11;Pays2;NS000016493;;+336##0197683;5;NomVoie016493;;#3672;Ville7;Pays2;2009-06-18 03:13:18;2009-06-18 03:13:18
1247004;Name17004;FistName17004;1985-07-27;Ville6;Pays2;NS000017004;;+336##0589699;20;NomVoie6917004;;#4254;Ville12;Pays3;2014-02-17 14:48:55;2014-02-17 14:48:55
1261515;Name31515;FistName31515;1954-02-02;Ville5;Pays1;NS000031515;;+336##0415831;22;NomVoie8931515;;#3190;Ville25;Pays2;2001-03-23 09:03:42;2001-03-23 09:03:42
1238422;Name8422;FistName8422;1997-05-16;Ville23;Pays1;NS000008422;;+336##0309610;97;NomVoie448422;;#6525;Ville14;Pays1;2010-11-16 03:05:47;2010-11-16 03:05:47
1231053;Name1053;FistName1053;1934-02-02;Ville20;Pays3;NS000001053;;+336##0735478;42;NomVoie11053;;#8728;Ville12;Pays1;1998-01-23 08:20:22;1998-01-23 08:20:22
1272056;Name42056;FistName42056;1955-01-01;Ville6;Pays2;NS000042056;;+336##0282563;43;NomVoie542056;;#4791;Ville18;Pays4;2006-08-22 06:52:41;2006-08-22 06:52:41
1275786;Name45786;FistName45786;2013-11-08;Ville1;Pays4;NS000045786;;+336##0656137;28;NomVoie9445786;;#6225;Ville12;Pays2;2016-08-17 06:20:38;2016-08-17 06:20:38
1247806;Name17806;FistName17806;2012-10-01;Ville2;Pays3;NS000017806;;+336##0684299;0;NomVoie917806;;#3047;Ville18;Pays2;2007-01-23 05:38:18;2007-01-23 05:38:18
1246852;Name16852;FistName16852;1946-04-18;Ville3;Pays1;NS000016852;;+336##0257845;40;NomVoie8316852;;#9489;Ville22;Pays2;2017-06-19 22:36:11;2017-06-19 22:36:11
1232046;Name2046;FistName2046;1994-02-27;Ville14;Pays1;NS000002046;;+336##0909263;5;NomVoie22046;;#4683;Ville11;Pays3;2023-10-13 09:28:33;2023-10-13 09:28:33
1250093;Name20093;FistName20093;1974-04-04;Ville17;Pays1;NS000020093;;+336##0208361;83;NomVoie1820093;;#7186;Ville11;Pays3;2008-11-08 15:32:22;2008-11-08 15:32:22
1276048;Name46048;FistName46048;2002-05-10;Ville25;Pays1;NS000046048;;+336##0503318;69;NomVoie2646048;;#7718;Ville19;Pays3;2010-02-24 10:32:38;2010-02-24 10:32:38
1251271;Name21271;FistName21271;1937-05-27;Ville19;Pays3;NS000021271;;+336##0162921;87;NomVoie7921271;;#0768;Ville22;Pays1;2009-06-10 04:32:10;2009-06-10 04:32:10
1237919;Name7919;FistName7919;1936-11-14;Ville1;Pays1;NS000007919;;+336##0027960;64;NomVoie27919;;#5542;Ville10;Pays1;2017-10-24 20:22:23;2017-10-24 20:22:23
1254871;Name24871;FistName24871;2000-06-03;Ville10;Pays3;NS000024871;;+336##0798948;88;NomVoie1224871;;#6189;Ville8;Pays2;2007-02-15 15:36:47;2007-02-15 15:36:47
1264036;Name34036;FistName34036;1958-03-06;Ville21;Pays2;NS000034036;;+336##0650778;64;NomVoie3934036;;#5844;Ville6;Pays2;1997-03-02 06:22:34;1997-03-02 06:22:34
1246723;Name16723;FistName16723;2013-09-10;Ville1;Pays1;NS000016723;;+336##0439664;81;NomVoie8716723;;#5481;Ville7;Pays1;2018-01-11 12:04:45;2018-01-11 12:04:45
1234197;Name4197;FistName4197;1990-06-16;Ville1;Pays3;NS000004197;;+336##0588643;12;NomVoie574197;;#7191;Ville24;Pays4;2006-02-27 01:07:41;2006-02-27 01:07:41
1276259;Name46259;FistName46259;2016-11-08;Ville17;Pays3;NS000046259;;+336##0143697;81;NomVoie3846259;;#4850;Ville5;Pays1;2001-04-05 06:15:17;2001-04-05 06:15:17
1232091;Name2091;FistName2091;1947-01-09;Ville23;Pays2;NS000002091;;+336##0781636;64;NomVoie762091;;#0519;Ville10;Pays1;2009-06-14 09:30:41;2009-06-14 09:30:41
1273334;Name43334;FistName43334;1984-06-19;Ville18;Pays3;NS000043334;;+336##0155058;49;NomVoie1343334;;#7170;Ville5;Pays1;2014-05-14 19:10:19;2014-05-14 19:10:19
1274857;Name44857;FistName44857;1932-05-17;Ville2;Pays2;NS000044857;;+336##0714176;43;NomVoie7244857;;#7122;Ville5;Pays2;1997-06-25 21:15:20;1997-06-25 21:15:20
1250109;Name20109;FistName20109;1960-06-15;Ville20;Pays2;NS000020109;;+336##0677848;72;NomVoie2220109;;#8606;Ville3;Pays4;2023-01-25 05:50:33;2023-01-25 05:50:33
1248543;Name18543;FistName18543;1962-04-16;Ville1;Pays1;NS000018543;;+336##0858312;66;NomVoie2818543;;#9623;Ville12;Pays3;2014-06-12 12:24:14;2014-06-12 12:24:14
1245798;Name15798;FistName15798;1963-09-12;Ville1;Pays1;NS000015798;;+336##0896375;79;NomVoie8715798;;#8444;Ville5;Pays2;2008-05-24 10:01:32;2008-05-24 10:01:32
1248767;Name18767;FistName18767;1970-01-23;Ville17;Pays3;NS000018767;;+336##0687954;52;NomVoie2618767;;#5942;Ville9;Pays1;2016-11-10 17:41:42;2016-11-10 17:41:42
1246492;Name16492;FistName16492;1931-01-27;Ville22;Pays4;NS000016492;;+336##0688748;46;NomVoie1016492;;#8850;Ville14;Pays2;2010-09-14 11:25:34;2010-09-14 11:25:34
1250446;Name20446;FistName20446;1983-06-21;Ville15;Pays1;NS000020446;;+336##0928633;41;NomVoie4620446;;#4732;Ville15;Pays1;2013-06-05 05:28:21;2013-06-05 05:28:21
1271753;Name41753;FistName41753;1932-04-24;Ville10;Pays3;NS000041753;;+336##0005131;94;NomVoie141753;;#7174;Ville5;Pays4;1999-02-05 09:51:12;1999-02-05 09:51:12
1273958;Name43958;FistName43958;1935-10-23;Ville6;Pays1;NS000043958;;+336##0433779;72;NomVoie3243958;;#9650;Ville14;Pays3;2006-05-10 18:53:38;2006-05-10 18:53:38
1240852;Name10852;FistName10852;1932-06-22;Ville10;Pays3;NS000010852;;+336##0424910;22;NomVoie7110852;;#6648;Ville17;Pays5;2007-04-21 06:03:29;2007-04-21 06:03:29
1255428;Name25428;FistName25428;1934-08-11;Ville8;Pays4;NS000025428;;+336##0523564;82;NomVoie3425428;;#4357;Ville21;Pays3;2005-06-15 07:27:45;2005-06-15 07:27:45
1236767;Name6767;FistName6767;1991-03-21;Ville25;Pays4;NS000006767;;+336##0162033;41;NomVoie386767;;#8157;Ville1;Pays3;2021-01-01 15:33:11;2021-01-01 15:33:11
1234844;Name4844;FistName4844;1982-06-27;Ville7;Pays2;NS000004844;;+336##0912526;86;NomVoie394844;;#9342;Ville5;Pays2;2002-01-26 05:18:25;2002-01-26 05:18:25
1233059;Name3059;FistName3059;1955-08-06;Ville4;Pays3;NS000003059;;+336##0784753;36;NomVoie53059;;#2541;Ville7;Pays2;1998-04-08 17:24:56;1998-04-08 17:24:56
1272018;Name42018;FistName42018;1933-07-24;Ville21;Pays1;NS000042018;;+336##0760194;98;NomVoie5542018;;#6004;Ville2;Pays1;2015-03-26 13:01:10;2015-03-26 13:01:10
1237435;Name7435;FistName7435;1954-10-26;Ville3;Pays2;NS000007435;;+336##0073778;58;NomVoie667435;;#7940;Ville25;Pays3;2008-01-04 20:18:40;2008-01-04 20:18:40
1276443;Name46443;FistName46443;1979-02-02;Ville6;Pays2;NS000046443;;+336##0259673;37;NomVoie1746443;;#4073;Ville11;Pays2;2005-07-22 13:25:01;2005-07-22 13:25:01
1249544;Name19544;FistName19544;1966-06-25;Ville16;Pays1;NS000019544;;+336##0213597;61;NomVoie1819544;;#4289;Ville6;Pays1;1997-09-01 02:52:54;1997-09-01 02:52:54
1252741;Name22741;FistName22741;2003-02-13;Ville19;Pays2;NS000022741;;+336##0738195;53;NomVoie2822741;;#4303;Ville7;Pays2;1997-01-14 02:22:10;1997-01-14 02:22:10
1272488;Name42488;FistName42488;1956-04-10;Ville10;Pays1;NS000042488;;+336##0462919;16;NomVoie9542488;;#2563;Ville19;Pays2;2021-02-04 23:03:40;2021-02-04 23:03:40
1264278;Name34278;FistName34278;1940-10-07;Ville17;Pays3;NS000034278;;+336##0116065;28;NomVoie6134278;;#2514;Ville8;Pays2;2014-08-01 06:58:54;2014-08-01 06:58:54
1270047;Name40047;FistName40047;1947-03-04;Ville2;Pays1;NS000040047;;+336##0866350;75;NomVoie3140047;;#8969;Ville9;Pays2;2004-03-19 17:03:12;2004-03-19 17:03:12
1260167;Name30167;FistName30167;2009-02-06;Ville20;Pays2;NS000030167;;+336##0857280;21;NomVoie8830167;;#5081;Ville2;Pays2;2002-01-26 12:08:52;2002-01-26 12:08:52
1279938;Name49938;FistName49938;1959-08-25;Ville14;Pays3;NS000049938;;+336##0363461;64;NomVoie8649938;;#4412;Ville4;Pays1;2013-01-24 09:22:03;2013-01-24 09:22:03
1248610;Name18610;FistName18610;1937-07-23;Ville21;Pays1;NS000018610;;+336##0863534;38;NomVoie2518610;;#3567;Ville17;Pays2;2011-01-25 16:28:55;2011-01-25 16:28:55
1256905;Name26905;FistName26905;1999-09-17;Ville1;Pays1;NS000026905;;+336##0253904;37;NomVoie5926905;;#1555;Ville15;Pays2;2013-01-27 12:22:17;2013-01-27 12:22:17
1252604;Name22604;FistName22604;1999-04-01;Ville25;Pays1;NS000022604;;+336##0868720;56;NomVoie8022604;;#1945;Ville21;Pays4;2003-08-07 02:31:43;2003-08-07 02:31:43
1252157;Name22157;FistName22157;1961-05-12;Ville15;Pays1;NS000022157;;+336##0414503;95;NomVoie9622157;;#2569;Ville24;Pays1;2021-04-09 20:59:48;2021-04-09 20:59:48
1277172;Name47172;FistName47172;2006-02-14;Ville3;Pays1;NS000047172;;+336##0127283;14;NomVoie7947172;;#8446;Ville24;Pays2;1997-07-01 10:37:40;1997-07-01 10:37:40
1243055;Name13055;FistName13055;1957-10-10;Ville15;Pays1;NS000013055;;+336##0018772;90;NomVoie6513055;;#3731;Ville1;Pays2;2023-11-24 13:20:46;2023-11-24 13:20:46
1258054;Name28054;FistName28054;2015-10-16;Ville15;Pays3;NS000028054;;+336##0203707;38;NomVoie6028054;;#5938;Ville2;Pays4;2001-06-21 12:28:24;2001-06-21 12:28:24
1268645;Name38645;FistName38645;2016-04-19;Ville25;Pays2;NS000038645;;+336##0558736;29;NomVoie1738645;;#8124;Ville24;Pays1;2008-07-06 14:21:28;2008-07-06 14:21:28
1239587;Name9587;FistName9587;2003-08-19;Ville9;Pays1;NS000009587;;+336##0264893;4;NomVoie689587;;#4007;Ville12;Pays1;2017-08-23 10:53:07;2017-08-23 10:53:07
1243962;Name13962;FistName13962;2006-10-03;Ville8;Pays1;NS000013962;;+336##0278649;18;NomVoie7913962;;#7733;Ville6;Pays1;2011-03-06 11:22:56;2011-03-06 11:22:56
1272600;Name42600;FistName42600;1952-04-25;Ville3;Pays2;NS000042600;;+336##0009857;81;NomVoie2542600;;#0110;Ville2;Pays1;2004-02-23 05:23:49;2004-02-23 05:23:49
1248489;Name18489;FistName18489;1931-01-20;Ville10;Pays4;NS000018489;;+336##0083825;32;NomVoie5218489;;#8104;Ville19;Pays2;2004-02-19 22:30:31;2004-02-19 22:30:31
1237126;Name7126;FistName7126;1942-03-26;Ville3;Pays3;NS000007126;;+336##0823260;35;NomVoie487126;;#0390;Ville8;Pays2;2016-07-15 07:53:17;2016-07-15 07:53:17
1275573;Name45573;FistName45573;1981-05-08;Ville4;Pays1;NS000045573;;+336##0979004;81;NomVoie8245573;;#9535;Ville22;Pays2;2018-10-26 12:55:13;2018-10-26 12:55:13
1248200;Name18200;FistName18200;1939-03-06;Ville5;Pays4;NS000018200;;+336##0443811;81;NomVoie4918200;;#9866;Ville13;Pays1;2003-04-05 23:15:12;2003-04-05 23:15:12
1255768;Name25768;FistName25768;2002-11-24;Ville9;Pays4;NS000025768;;+336##0228209;39;NomVoie5625768;;#8075;Ville18;Pays1;2015-05-04 05:56:01;2015-05-04 05:56:01
1233264;Name3264;FistName3264;1964-05-14;Ville12;Pays2;NS000003264;;+336##0882930;16;NomVoie563264;;#9398;Ville7;Pays3;2002-05-26 01:27:59;2002-05-26 01:27:59
1257762;Name27762;FistName27762;1998-09-09;Ville18;Pays2;NS000027762;;+336##0840612;13;NomVoie6527762;;#5891;Ville1;Pays2;2022-09-07 13:41:50;2022-09-07 13:41:50
1278856;Name48856;FistName48856;1972-11-09;Ville16;Pays3;NS000048856;;+336##0172132;70;NomVoie7748856;;#4306;Ville25;Pays3;2021-06-27 19:17:19;2021-06-27 19:17:19
1273446;Name43446;FistName43446;1964-06-09;Ville4;Pays1;NS000043446;;+336##0262569;50;NomVoie143446;;#0174;Ville7;Pays1;2006-03-25 11:44:46;2006-03-25 11:44:46
1258308;Name28308;FistName28308;1959-08-03;Ville19;Pays1;NS000028308;;+336##0798534;90;NomVoie7028308;;#7822;Ville8;Pays2;2007-07-24 21:52:30;2007-07-24 21:52:30
1233393;Name3393;FistName3393;2005-05-12;Ville16;Pays1;NS000003393;;+336##0534079;32;NomVoie633393;;#5343;Ville2;Pays4;2022-08-27 14:46:29;2022-08-27 14:46:29
1277844;Name47844;FistName47844;1932-04-23;Ville23;Pays3;NS000047844;;+336##0587705;73;NomVoie9147844;;#9063;Ville4;Pays5;2017-10-20 22:44:35;2017-10-20 22:44:35
1275437;Name45437;FistName45437;1968-04-03;Ville5;Pays2;NS000045437;;+336##0114268;31;NomVoie4645437;;#9609;Ville13;Pays3;1998-11-23 22:56:21;1998-11-23 22:56:21
1249933;Name19933;FistName19933;1935-04-26;Ville15;Pays1;NS000019933;;+336##0267564;33;NomVoie3719933;;#5703;Ville14;Pays1;2008-05-26 16:56:26;2008-05-26 16:56:26
1243646;Name13646;FistName13646;1948-07-20;Ville5;Pays4;NS000013646;;+336##0527684;16;NomVoie9613646;;#4683;Ville22;Pays1;2006-08-03 20:34:19;2006-08-03 20:34:19
1255820;Name25820;FistName25820;1961-11-17;Ville5;Pays3;NS000025820;;+336##0184422;53;NomVoie2325820;;#9499;Ville14;Pays1;2000-05-18 23:06:06;2000-05-18 23:06:06
1257855;Name27855;FistName27855;2004-05-24;Ville5;Pays1;NS000027855;;+336##0855877;75;NomVoie4827855;;#6511;Ville21;Pays3;2019-11-21 02:18:07;2019-11-21 02:18:07
1273284;Name43284;FistName43284;1949-10-26;Ville18;Pays5;NS000043284;;+336##0379578;71;NomVoie6243284;;#3585;Ville14;Pays1;2009-11-23 10:09:22;2009-11-23 10:09:22
1268684;Name38684;FistName38684;2017-05-05;Ville25;Pays2;NS000038684;;+336##0217028;45;NomVoie4738684;;#6590;Ville23;Pays1;2003-07-17 08:34:38;2003-07-17 08:34:38
1268830;Name38830;FistName38830;1969-09-06;Ville9;Pays2;NS000038830;;+336##0731349;48;NomVoie4438830;;#1268;Ville3;Pays1;2003-11-08 02:47:07;2003-11-08 02:47:07
1255343;Name25343;FistName25343;1947-11-02;Ville15;Pays1;NS000025343;;+336##0913007;30;NomVoie9525343;;#9250;Ville14;Pays1;2004-06-07 04:37:51;2004-06-07 04:37:51
1256661;Name26661;FistName26661;2009-01-02;Ville16;Pays1;NS000026661;;+336##0120216;20;NomVoie6026661;;#8080;Ville5;Pays1;2005-09-07 16:33:29;2005-09-07 16:33:29
1276822;Name46822;FistName46822;1968-06-26;Ville3;Pays3;NS000046822;;+336##0219042;59;NomVoie5946822;;#3539;Ville6;Pays1;2022-11-25 03:42:47;2022-11-25 03:42:47
1278778;Name48778;FistName48778;1949-02-08;Ville19;Pays1;NS000048778;;+336##0937732;2;NomVoie2848778;;#8864;Ville18;Pays2;2012-10-14 17:32:09;2012-10-14 17:32:09
1230503;Name503;FistName503;1948-08-19;Ville12;Pays2;NS000000503;;+336##0634861;94;NomVoie63503;;#0106;Ville4;Pays2;1999-01-02 20:14:56;1999-01-02 20:14:56
1248464;Name18464;FistName18464;1966-02-09;Ville9;Pays2;NS000018464;;+336##0100739;80;NomVoie4318464;;#4980;Ville20;Pays3;2017-01-04 23:15:31;2017-01-04 23:15:31
1260460;Name30460;FistName30460;2009-07-10;Ville10;Pays2;NS000030460;;+336##0096097;81;NomVoie130460;;#3188;Ville21;Pays1;2006-03-09 03:50:47;2006-03-09 03:50:47
1244891;Name14891;FistName14891;1997-04-14;Ville2;Pays2;NS000014891;;+336##0591052;85;NomVoie8514891;;#5364;Ville15;Pays2;2019-05-15 08:15:25;2019-05-15 08:15:25
1277864;Name47864;FistName47864;1983-10-04;Ville23;Pays2;NS000047864;;+336##0297399;78;NomVoie7947864;;#7820;Ville16;Pays1;2004-07-06 09:42:39;2004-07-06 09:42:39
1275078;Name45078;FistName45078;1954-08-09;Ville11;Pays2;NS000045078;;+336##0573739;8;NomVoie2545078;;#4071;Ville25;Pays1;2006-05-20 23:58:55;2006-05-20 23:58:55
1246948;Name16948;FistName16948;1934-01-09;Ville4;Pays2;NS000016948;;+336##0844992;73;NomVoie116948;;#9651;Ville20;Pays1;1998-06-20 09:47:51;1998-06-20 09:47:51
1234331;Name4331;FistName4331;1964-09-10;Ville15;Pays2;NS000004331;;+336##0582293;18;NomVoie724331;;#7798;Ville3;Pays2;2001-02-01 18:16:35;2001-02-01 18:16:35
1230403;Name403;FistName403;1956-08-10;Ville21;Pays1;NS000000403;;+336##0773767;45;NomVoie66403;;#2700;Ville6;Pays3;2002-11-23 04:32:23;2002-11-23 04:32:23
1272462;Name42462;FistName42462;1984-02-10;Ville16;Pays1;NS000042462;;+336##0960668;7;NomVoie2742462;;#1377;Ville6;Pays2;1998-11-22 19:56:34;1998-11-22 19:56:34
1264294;Name34294;FistName34294;1932-11-27;Ville5;Pays1;NS000034294;;+336##0583550;82;NomVoie5734294;;#0737;Ville22;Pays2;2007-09-22 16:14:46;2007-09-22 16:14:46
1261777;Name31777;FistName31777;1966-03-19;Ville6;Pays2;NS000031777;;+336##0289469;83;NomVoie2831777;;#5778;Ville20;Pays1;2002-02-21 03:20:47;2002-02-21 03:20:47
